iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,467.012069,5247.374439,1174.712853,467.012069,L26 -> L4 -> L8 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L34 -> L3 -> L35 -> L40 -> L19 -> L39 -> L28 -> L6 -> L13 -> L9 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L17 -> L16 -> L24 -> L21 -> L11 -> L37 -> L15 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18
2,457.875663,3744.645893,1122.235705,457.875663,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L7 -> L30 -> L38 -> L36 -> L26 -> L8 -> L4 -> L27 -> L32 -> L23 -> L34 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L1 -> L20 -> L22
3,401.039216,1926.917629,1099.301498,401.039216,L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L3 -> L34 -> L35 -> L19 -> L40 -> L28 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L17 -> L16 -> L37 -> L24 -> L21 -> L11 -> L18 -> L36
4,437.518846,1729.731996,999.823653,401.039216,L11 -> L21 -> L24 -> L37 -> L16 -> L15 -> L17 -> L5 -> L30 -> L38 -> L7 -> L25 -> L35 -> L40 -> L39 -> L19 -> L28 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L36 -> L18
5,452.136101,1491.056936,978.114914,401.039216,L18 -> L36 -> L11 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L3 -> L34 -> L25 -> L39 -> L28 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L38 -> L7 -> L30
6,396.571737,4200.396223,1113.726659,396.571737,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L28 -> L3 -> L34 -> L32 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L25 -> L40 -> L19 -> L39 -> L30 -> L38 -> L7 -> L36
7,360.484689,2549.575199,1071.081495,360.484689,L36 -> L18 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L13 -> L9 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L40 -> L19 -> L28 -> L39 -> L30 -> L38 -> L7 -> L5 -> L17 -> L15 -> L16 -> L37 -> L24 -> L21 -> L11
8,496.420265,3756.920557,1172.873561,360.484689,L11 -> L21 -> L24 -> L37 -> L17 -> L15 -> L16 -> L36 -> L18 -> L26 -> L8 -> L4 -> L23 -> L27 -> L22 -> L32 -> L20 -> L1 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L5 -> L30 -> L38 -> L7 -> L28 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L13 -> L6 -> L9
9,410.545286,1190.446283,919.465861,360.484689,L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L1 -> L32 -> L13 -> L9 -> L6 -> L29 -> L33 -> L31 -> L14 -> L2 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L15 -> L16 -> L24 -> L21 -> L37 -> L11 -> L36 -> L18
10,506.306343,1339.615280,984.291531,360.484689,L34 -> L3 -> L6 -> L9 -> L13 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L37 -> L24 -> L21 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L1 -> L18 -> L36
11,532.161016,1228.857923,867.479345,360.484689,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L34 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L6 -> L13 -> L9 -> L30 -> L7 -> L38
12,532.758200,1322.653989,962.613642,360.484689,L36 -> L18 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L34 -> L3 -> L35 -> L40 -> L19 -> L17 -> L16 -> L21 -> L24 -> L37 -> L15 -> L38 -> L7 -> L30 -> L5 -> L39 -> L25 -> L28 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L20 -> L22
13,466.330995,1391.322345,922.761976,360.484689,L18 -> L11 -> L21 -> L37 -> L24 -> L17 -> L16 -> L15 -> L38 -> L7 -> L30 -> L5 -> L19 -> L39 -> L28 -> L3 -> L34 -> L32 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L1 -> L13 -> L9 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L40 -> L36
14,441.405245,1180.121154,914.850990,360.484689,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L34 -> L3 -> L25 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L39 -> L28 -> L12 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9
15,381.484975,1296.961674,930.153141,360.484689,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L19 -> L28 -> L3 -> L34 -> L25 -> L35 -> L40 -> L12 -> L10 -> L33 -> L29 -> L14 -> L31 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L8 -> L4 -> L26
16,422.555688,1215.397332,909.013695,360.484689,L18 -> L36 -> L22 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L32 -> L1 -> L13 -> L9 -> L6 -> L14 -> L31 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L17 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L24 -> L37 -> L21 -> L11
17,446.119434,1182.525555,827.463198,360.484689,L18 -> L11 -> L21 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L35 -> L40 -> L19 -> L3 -> L34 -> L28 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L17 -> L24 -> L37 -> L36
18,516.446426,1625.747984,986.202050,360.484689,L11 -> L24 -> L37 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L28 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L12 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9 -> L1 -> L22 -> L32 -> L20 -> L23 -> L27 -> L8 -> L4 -> L21 -> L15 -> L36 -> L18 -> L26
19,581.710837,1047.839277,834.326301,360.484689,L11 -> L20 -> L22 -> L32 -> L27 -> L4 -> L8 -> L26 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L7 -> L38 -> L36 -> L18 -> L23 -> L1 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L33 -> L29 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L10 -> L3 -> L5
20,497.656118,1312.395130,916.941817,360.484689,L18 -> L36 -> L24 -> L37 -> L21 -> L11 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L5 -> L30 -> L7 -> L38 -> L15 -> L17 -> L16 -> L26
21,388.880842,2510.048048,944.559513,360.484689,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L19 -> L39 -> L28 -> L34 -> L3 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L40 -> L30 -> L7 -> L38 -> L36 -> L18
22,468.758743,1138.917184,838.392842,360.484689,L36 -> L18 -> L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L40 -> L35 -> L10 -> L12 -> L29 -> L33 -> L31 -> L2 -> L14 -> L6 -> L13 -> L9 -> L1 -> L32 -> L27 -> L8 -> L26 -> L4 -> L23 -> L22 -> L20
23,453.687379,1302.832523,800.165889,360.484689,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L19 -> L39 -> L28 -> L25 -> L35 -> L40 -> L36 -> L18 -> L20 -> L22 -> L3 -> L34 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26
