iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,383.871928,2452.078733,1031.550184,383.871928,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L40 -> L19 -> L39 -> L35 -> L25 -> L3 -> L34 -> L32 -> L23 -> L27 -> L4 -> L26 -> L8 -> L20 -> L22 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L28 -> L30 -> L38 -> L7 -> L36
2,346.586652,2749.848000,1055.279605,346.586652,L36 -> L18 -> L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L28 -> L39 -> L40 -> L19 -> L5 -> L30 -> L38 -> L7 -> L17 -> L16 -> L15
3,314.730763,2373.367682,985.498332,314.730763,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L35 -> L40 -> L19 -> L39 -> L28 -> L34 -> L3 -> L25 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
4,429.796375,4118.900753,1041.344306,314.730763,L11 -> L21 -> L37 -> L24 -> L28 -> L39 -> L3 -> L34 -> L25 -> L10 -> L12 -> L35 -> L40 -> L19 -> L5 -> L17 -> L16 -> L15 -> L38 -> L7 -> L30 -> L36 -> L18 -> L20 -> L32 -> L1 -> L14 -> L2 -> L31 -> L29 -> L33 -> L6 -> L9 -> L13 -> L23 -> L22 -> L27 -> L4 -> L8 -> L26
5,459.597210,1053.432435,801.236401,314.730763,L11 -> L24 -> L21 -> L37 -> L15 -> L17 -> L16 -> L39 -> L19 -> L40 -> L30 -> L5 -> L7 -> L38 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L20 -> L23 -> L32 -> L1 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L28 -> L34 -> L3 -> L22
6,463.409023,1030.471226,790.404894,314.730763,L18 -> L23 -> L27 -> L32 -> L34 -> L3 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L1 -> L20 -> L22 -> L4 -> L8 -> L26 -> L11 -> L24 -> L37 -> L16 -> L17 -> L5 -> L15 -> L7 -> L30 -> L38 -> L36 -> L21
7,341.407089,1190.925511,817.996199,314.730763,L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L1 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L3 -> L34 -> L25 -> L28 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L17 -> L37 -> L24 -> L21 -> L11 -> L18 -> L36
8,403.430328,1107.400490,767.854959,314.730763,L20 -> L22 -> L1 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L24 -> L37 -> L17 -> L16 -> L15 -> L38 -> L7 -> L5 -> L30 -> L36 -> L18 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L25 -> L34
9,535.298321,1104.924162,789.992041,314.730763,L11 -> L8 -> L4 -> L23 -> L27 -> L20 -> L22 -> L32 -> L1 -> L25 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L15 -> L16 -> L24 -> L21 -> L36 -> L18 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L3 -> L34 -> L26 -> L37
10,335.092377,3624.462580,925.675635,314.730763,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L5 -> L30 -> L38 -> L7 -> L39 -> L28 -> L35 -> L40 -> L19 -> L3 -> L34 -> L25 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L8 -> L4 -> L26 -> L36
