iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,149.137186,507.242125,296.947710,149.137186,L11 -> L9 -> L10 -> L12 -> L2 -> L22 -> L16 -> L21 -> L6 -> L17 -> L19 -> L18 -> L7 -> L8 -> L5 -> L15 -> L13 -> L23 -> L20 -> L14 -> L1 -> L24 -> L3 -> L4
2,120.936462,477.474011,288.715410,120.936462,L4 -> L24 -> L3 -> L11 -> L1 -> L21 -> L6 -> L17 -> L18 -> L19 -> L7 -> L8 -> L5 -> L13 -> L23 -> L15 -> L16 -> L20 -> L22 -> L14 -> L2 -> L12 -> L9 -> L10
3,155.383922,494.242755,326.008898,120.936462,L3 -> L4 -> L24 -> L11 -> L9 -> L10 -> L14 -> L2 -> L12 -> L22 -> L16 -> L17 -> L19 -> L7 -> L8 -> L5 -> L18 -> L6 -> L21 -> L15 -> L13 -> L23 -> L20 -> L1
4,152.843611,464.745897,263.548021,120.936462,L9 -> L10 -> L14 -> L21 -> L6 -> L7 -> L8 -> L17 -> L18 -> L19 -> L5 -> L13 -> L23 -> L15 -> L16 -> L20 -> L22 -> L2 -> L12 -> L1 -> L11 -> L24 -> L3 -> L4
5,138.288197,518.843734,325.362372,120.936462,L10 -> L11 -> L9 -> L12 -> L2 -> L22 -> L21 -> L6 -> L17 -> L19 -> L18 -> L7 -> L8 -> L5 -> L15 -> L13 -> L23 -> L20 -> L16 -> L14 -> L1 -> L3 -> L24 -> L4
6,115.670836,404.281518,282.827744,115.670836,L4 -> L24 -> L3 -> L11 -> L10 -> L9 -> L1 -> L12 -> L2 -> L22 -> L21 -> L6 -> L17 -> L18 -> L19 -> L7 -> L8 -> L5 -> L13 -> L23 -> L15 -> L16 -> L20 -> L14
7,113.386595,369.476469,263.591451,113.386595,L4 -> L3 -> L24 -> L11 -> L9 -> L1 -> L12 -> L6 -> L21 -> L17 -> L18 -> L7 -> L19 -> L5 -> L8 -> L13 -> L23 -> L15 -> L20 -> L16 -> L22 -> L2 -> L14 -> L10
8,120.643907,513.749403,322.092674,113.386595,L3 -> L4 -> L24 -> L11 -> L9 -> L1 -> L21 -> L6 -> L17 -> L18 -> L19 -> L7 -> L8 -> L5 -> L15 -> L13 -> L23 -> L20 -> L16 -> L22 -> L12 -> L2 -> L14 -> L10
9,132.142953,443.200588,291.808174,113.386595,L14 -> L20 -> L16 -> L21 -> L6 -> L17 -> L19 -> L18 -> L7 -> L8 -> L5 -> L13 -> L23 -> L15 -> L22 -> L2 -> L12 -> L1 -> L9 -> L10 -> L11 -> L24 -> L3 -> L4
10,136.509900,428.496415,276.532437,113.386595,L4 -> L3 -> L24 -> L11 -> L9 -> L21 -> L6 -> L18 -> L17 -> L19 -> L7 -> L5 -> L8 -> L13 -> L23 -> L20 -> L15 -> L16 -> L22 -> L2 -> L14 -> L12 -> L1 -> L10
11,137.254939,534.613460,269.518087,113.386595,L4 -> L3 -> L24 -> L11 -> L10 -> L9 -> L1 -> L23 -> L13 -> L15 -> L5 -> L8 -> L17 -> L19 -> L7 -> L18 -> L6 -> L21 -> L20 -> L16 -> L22 -> L2 -> L14 -> L12
12,131.328499,453.309351,266.636701,113.386595,L1 -> L21 -> L6 -> L17 -> L18 -> L19 -> L7 -> L8 -> L5 -> L13 -> L23 -> L15 -> L20 -> L16 -> L22 -> L2 -> L12 -> L14 -> L10 -> L11 -> L9 -> L3 -> L24 -> L4
13,127.938271,461.996625,286.514603,113.386595,L4 -> L3 -> L24 -> L11 -> L1 -> L21 -> L6 -> L17 -> L18 -> L19 -> L7 -> L5 -> L8 -> L13 -> L23 -> L15 -> L16 -> L20 -> L22 -> L14 -> L2 -> L12 -> L9 -> L10
14,97.971519,488.117452,318.294284,97.971519,L4 -> L24 -> L3 -> L11 -> L9 -> L1 -> L12 -> L21 -> L6 -> L17 -> L18 -> L19 -> L7 -> L8 -> L5 -> L13 -> L23 -> L15 -> L20 -> L16 -> L22 -> L2 -> L14 -> L10
