run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,283.077005,9.3075,380.6900,60.5231,0.0000,18.2104,57.6873,57.7,40,0,1232.16,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 4 -> L7 -> L30 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> CS19 -> 9 -> 37 -> L13 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS6 -> 38 -> L1 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
2,288.784755,9.0190,361.9100,54.4424,0.0000,13.3382,58.8958,58.9,40,0,1055.72,D -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> CS19 -> 9 -> 37 -> L13 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L37 -> L24 -> L21 -> CS7 -> L11 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
3,267.709312,8.8403,359.1200,57.7216,0.0000,18.3702,60.6486,60.6,40,0,2438.97,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 38 -> CS6 -> 14 -> L6 -> L13 -> L9 -> CS16 -> 39 -> L31 -> L14 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L37 -> L24 -> L21 -> CS7 -> L11 -> 1 -> D
4,310.685013,9.2841,375.5600,57.4837,0.0000,15.5312,58.0475,58.0,40,0,1388.36,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L27 -> L23 -> L22 -> L32 -> 19 -> L20 -> L32 -> 11 -> L1 -> CS19 -> 9 -> 37 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> 3 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> CS5 -> L5 -> CS5 -> L30 -> L38 -> L7 -> L38 -> 18 -> L15 -> L16 -> L17 -> L16 -> 8 -> L37 -> L24 -> L21 -> CS7 -> L11 -> 1 -> D
5,280.673742,9.1392,364.4200,54.8053,0.0000,12.5936,57.7883,57.8,40,0,1308.33,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> 19 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
6,278.400667,8.8186,359.5200,58.3463,0.0000,20.0566,61.7103,61.7,40,0,2271.27,D -> 1 -> L11 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 38 -> CS6 -> 14 -> L6 -> L13 -> L9 -> CS16 -> 39 -> L31 -> L14 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L24 -> L37 -> L21 -> CS7 -> L11 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
7,281.256397,8.8928,361.7400,57.3596,0.0000,17.0680,59.7084,59.7,40,0,1229.63,D -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 38 -> CS6 -> 14 -> L6 -> L13 -> L9 -> CS16 -> 39 -> L31 -> 3 -> L2 -> L14 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> CS5 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L37 -> L24 -> L21 -> CS7 -> L11 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
8,288.163590,9.4585,382.9600,59.6380,0.0000,15.9868,56.3488,56.3,40,0,1195.13,D -> 1 -> L11 -> CS7 -> L21 -> L37 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> CS19 -> 9 -> 37 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS6 -> 38 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
9,288.191380,9.2310,368.0000,54.6698,0.0000,11.2914,56.6216,56.6,40,0,2772.22,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> CS5 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L2 -> 3 -> L31 -> L14 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> 19 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
10,294.400683,9.3245,373.0300,55.5665,0.0000,11.7096,56.1431,56.1,40,0,1980.75,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L16 -> L17 -> L16 -> L15 -> 18 -> L38 -> L7 -> L30 -> CS5 -> L5 -> CS5 -> 26 -> L39 -> CS15 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> CS9 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> CS19 -> L1 -> 11 -> L32 -> 19 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
