iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,1.981908,15.420261,6.384101,1.981908,L2 -> L1 -> L3 -> L4 -> L5
2,2.285880,15.420261,8.396026,1.981908,L1 -> L2 -> L3 -> L4 -> L5
3,1.981908,15.420261,8.530626,1.981908,L2 -> L1 -> L3 -> L4 -> L5
4,1.981908,15.420261,6.860016,1.981908,L2 -> L1 -> L3 -> L4 -> L5
5,1.981908,15.420261,8.877496,1.981908,L2 -> L1 -> L3 -> L4 -> L5
6,1.981908,18.609168,8.501227,1.981908,L2 -> L1 -> L3 -> L4 -> L5
7,4.373813,17.358462,9.502348,1.981908,L5 -> L2 -> L1 -> L3 -> L4
8,1.981908,19.044520,9.224868,1.981908,L2 -> L1 -> L3 -> L4 -> L5
9,2.285880,17.368894,7.215398,1.981908,L1 -> L2 -> L3 -> L4 -> L5
10,1.981908,13.768225,7.346829,1.981908,L2 -> L1 -> L3 -> L4 -> L5
11,1.981908,12.804262,7.067856,1.981908,L2 -> L1 -> L3 -> L4 -> L5
12,1.981908,17.368894,7.286217,1.981908,L2 -> L1 -> L3 -> L4 -> L5
13,1.981908,16.340765,8.036600,1.981908,L2 -> L1 -> L3 -> L4 -> L5
14,1.981908,15.420261,6.753119,1.981908,L2 -> L1 -> L3 -> L4 -> L5
15,1.981908,15.019763,6.537878,1.981908,L2 -> L1 -> L3 -> L4 -> L5
16,1.981908,15.420261,7.459982,1.981908,L2 -> L1 -> L3 -> L4 -> L5
17,1.981908,10.333958,7.010858,1.981908,L2 -> L1 -> L3 -> L4 -> L5
18,2.285880,17.358462,8.556425,1.981908,L1 -> L2 -> L3 -> L4 -> L5
19,1.981908,15.420261,5.846289,1.981908,L2 -> L1 -> L3 -> L4 -> L5
20,2.285880,15.420261,7.422791,1.981908,L1 -> L2 -> L3 -> L4 -> L5
21,1.981908,15.019763,7.645429,1.981908,L2 -> L1 -> L3 -> L4 -> L5
22,4.373813,17.358462,8.131123,1.981908,L5 -> L2 -> L1 -> L3 -> L4
23,2.285880,18.609168,7.190865,1.981908,L1 -> L2 -> L3 -> L4 -> L5
24,1.981908,16.340765,7.661497,1.981908,L2 -> L1 -> L3 -> L4 -> L5
25,1.981908,9.730196,7.453065,1.981908,L2 -> L1 -> L3 -> L4 -> L5
26,2.285880,15.994339,9.192653,1.981908,L1 -> L2 -> L3 -> L4 -> L5
27,1.981908,15.019763,7.355382,1.981908,L2 -> L1 -> L3 -> L4 -> L5
28,2.285880,15.019763,6.624320,1.981908,L1 -> L2 -> L3 -> L4 -> L5
29,4.373813,15.420261,7.478125,1.981908,L5 -> L2 -> L1 -> L3 -> L4
30,1.981908,10.177712,7.320979,1.981908,L2 -> L1 -> L3 -> L4 -> L5
31,1.981908,18.825451,9.742481,1.981908,L2 -> L1 -> L3 -> L4 -> L5
32,4.373813,15.659603,8.440752,1.981908,L5 -> L2 -> L1 -> L3 -> L4
33,4.373813,15.019763,8.216862,1.981908,L5 -> L2 -> L1 -> L3 -> L4
34,1.981908,15.659603,9.787061,1.981908,L2 -> L1 -> L3 -> L4 -> L5
35,1.981908,13.768225,6.920529,1.981908,L2 -> L1 -> L3 -> L4 -> L5
36,1.981908,17.358462,6.501990,1.981908,L2 -> L1 -> L3 -> L4 -> L5
37,2.285880,17.358462,8.237862,1.981908,L1 -> L2 -> L3 -> L4 -> L5
38,4.373813,13.253636,7.624804,1.981908,L5 -> L2 -> L1 -> L3 -> L4
39,2.285880,10.333958,8.461248,1.981908,L1 -> L2 -> L3 -> L4 -> L5
40,1.981908,17.358462,8.909323,1.981908,L2 -> L1 -> L3 -> L4 -> L5
41,1.981908,12.325811,7.359847,1.981908,L2 -> L1 -> L3 -> L4 -> L5
42,2.285880,16.446342,6.853774,1.981908,L1 -> L2 -> L3 -> L4 -> L5
43,2.285880,16.340765,7.882470,1.981908,L1 -> L2 -> L3 -> L4 -> L5
44,2.285880,15.019763,7.576000,1.981908,L1 -> L2 -> L3 -> L4 -> L5
45,4.373813,18.069815,9.347170,1.981908,L5 -> L2 -> L1 -> L3 -> L4
46,1.981908,12.186017,6.440306,1.981908,L2 -> L1 -> L3 -> L4 -> L5
47,1.981908,15.420261,6.866674,1.981908,L2 -> L1 -> L3 -> L4 -> L5
48,4.373813,15.420261,8.847576,1.981908,L5 -> L2 -> L1 -> L3 -> L4
49,4.373813,17.358462,8.255000,1.981908,L5 -> L2 -> L1 -> L3 -> L4
50,4.373813,17.368894,8.245344,1.981908,L5 -> L2 -> L1 -> L3 -> L4
51,1.981908,12.325811,7.323987,1.981908,L2 -> L1 -> L3 -> L4 -> L5
