iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-2.658226,-2.658226,-2.658226,-2.658226,L1
2,-2.658226,-2.658226,-2.658226,-2.658226,L1
3,-2.658226,-2.658226,-2.658226,-2.658226,L1
4,-2.658226,-2.658226,-2.658226,-2.658226,L1
5,-2.658226,-2.658226,-2.658226,-2.658226,L1
6,-2.658226,-2.658226,-2.658226,-2.658226,L1
7,-2.658226,-2.658226,-2.658226,-2.658226,L1
8,-2.658226,-2.658226,-2.658226,-2.658226,L1
9,-2.658226,-2.658226,-2.658226,-2.658226,L1
10,-2.658226,-2.658226,-2.658226,-2.658226,L1
