iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,272.396481,2842.755369,1058.961549,272.396481,L36 -> L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L38 -> L7 -> L30 -> L39 -> L19 -> L40 -> L28 -> L34 -> L3 -> L25 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L1 -> L22 -> L32 -> L20 -> L23 -> L27 -> L4 -> L8 -> L26
2,300.343595,1547.121153,761.902027,272.396481,L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L3 -> L34 -> L25 -> L12 -> L33 -> L29 -> L6 -> L13 -> L9 -> L14 -> L31 -> L2 -> L10 -> L28 -> L35 -> L40 -> L19 -> L39 -> L30 -> L5 -> L7 -> L38 -> L15 -> L16 -> L17 -> L24 -> L37 -> L21 -> L11 -> L36 -> L18
3,382.392149,3120.759334,1046.884486,272.396481,L16 -> L15 -> L38 -> L7 -> L36 -> L18 -> L21 -> L24 -> L37 -> L11 -> L8 -> L4 -> L27 -> L23 -> L32 -> L22 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L39 -> L19 -> L17 -> L5 -> L30 -> L28 -> L25 -> L3 -> L34 -> L20 -> L26
4,364.116477,7163.369940,1094.051823,272.396481,L18 -> L36 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L39 -> L19 -> L40 -> L28 -> L3 -> L34 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L5 -> L11 -> L20 -> L22 -> L1 -> L32 -> L23 -> L27 -> L8 -> L4 -> L26
5,288.727182,2374.580496,797.508203,272.396481,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L19 -> L28 -> L25 -> L35 -> L3 -> L34 -> L22 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L12 -> L10 -> L40 -> L39 -> L30 -> L7 -> L38 -> L36 -> L18
6,334.482604,3654.456381,881.196620,272.396481,L24 -> L37 -> L5 -> L30 -> L38 -> L7 -> L15 -> L16 -> L17 -> L39 -> L28 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L8 -> L4 -> L26 -> L11 -> L21 -> L36 -> L18
7,341.135104,4008.786158,1069.041337,272.396481,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L19 -> L39 -> L28 -> L22 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L25 -> L35 -> L40 -> L30 -> L7 -> L38
8,273.306258,2306.374671,677.141252,272.396481,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L28 -> L40 -> L19 -> L39 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34
9,252.303636,4447.256647,829.052815,252.303636,L18 -> L36 -> L22 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L9 -> L13 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L28 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L17 -> L37 -> L24 -> L21 -> L11
10,331.999328,5126.023363,1078.033218,252.303636,L18 -> L21 -> L11 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L28 -> L34 -> L3 -> L23 -> L27 -> L4 -> L26 -> L8 -> L20 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L25 -> L35 -> L19 -> L40 -> L39 -> L30 -> L38 -> L7 -> L36
11,321.864230,3078.987906,886.995743,252.303636,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L39 -> L28 -> L25 -> L35 -> L40 -> L19 -> L5 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L1
12,306.907911,817.664336,604.844043,252.303636,L22 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L32 -> L1 -> L13 -> L9 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L28 -> L39 -> L40 -> L19 -> L24 -> L11 -> L21 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18
13,339.103735,2165.689790,697.824545,252.303636,L11 -> L21 -> L24 -> L37 -> L16 -> L17 -> L5 -> L19 -> L39 -> L28 -> L25 -> L35 -> L40 -> L30 -> L38 -> L7 -> L15 -> L36 -> L18 -> L8 -> L26 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34
14,342.727602,762.881551,599.387432,252.303636,L36 -> L18 -> L21 -> L11 -> L37 -> L24 -> L16 -> L15 -> L17 -> L5 -> L39 -> L28 -> L3 -> L25 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L34 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
15,315.103770,3809.882745,1006.258529,252.303636,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L39 -> L19 -> L40 -> L30 -> L38 -> L7 -> L36 -> L18 -> L28 -> L3 -> L34 -> L25 -> L35 -> L12 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26
