run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,288.783492,9.0190,361.9100,54.4379,0.0000,13.3382,58.9003,58.9,40,0,2409.97,D -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 44 -> 9 -> 37 -> L13 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> 41 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> 40 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L37 -> L24 -> L21 -> CS7 -> L11 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
2,274.085872,9.2368,376.5400,60.4460,0.0000,19.5126,59.0666,59.1,40,0,2466.99,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 4 -> L7 -> L30 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 44 -> 9 -> 37 -> L9 -> L13 -> L6 -> 30 -> L14 -> L31 -> 3 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS6 -> 38 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
3,281.652744,9.3210,379.3400,59.1373,0.0000,15.9868,56.8495,56.8,40,0,1761.89,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 40 -> L30 -> L38 -> L7 -> L38 -> 10 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 44 -> 9 -> 37 -> L13 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> L25 -> 24 -> L3 -> L34 -> CS6 -> 38 -> 11 -> L32 -> 19 -> CS2 -> 27 -> 1 -> D
4,282.456479,9.1832,367.6300,56.1824,0.0000,15.6638,59.4814,59.5,40,0,2073.28,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> CS7 -> L11 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L8 -> CS3 -> L27 -> L23 -> L22 -> L20 -> L32 -> 11 -> L1 -> 44 -> 9 -> 37 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> 25 -> 24 -> L3 -> L34 -> 41 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> 40 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 18 -> 10 -> L36 -> 21 -> L18 -> 2 -> D
5,295.301863,9.2558,369.2900,55.6326,0.0000,13.6374,58.0048,58.0,40,0,2469.78,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> 11 -> L1 -> 44 -> 9 -> 37 -> L9 -> L13 -> L6 -> 30 -> L14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> 41 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> 31 -> L17 -> 31 -> L5 -> 40 -> L30 -> L38 -> L7 -> L38 -> 18 -> L15 -> L16 -> 8 -> L37 -> L24 -> L21 -> CS7 -> L11 -> 1 -> D
6,284.276132,9.3242,369.4800,54.8965,0.0000,11.1350,56.2385,56.2,40,0,3071.84,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 40 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> 43 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L34 -> 41 -> L3 -> 41 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> 44 -> L1 -> 11 -> L32 -> 19 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> D
7,295.183155,9.0739,365.1600,56.2490,0.0000,16.3268,60.0778,60.1,40,0,2853.82,D -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> 11 -> L1 -> 44 -> 9 -> 37 -> L9 -> L13 -> L6 -> 30 -> L14 -> L31 -> 3 -> L2 -> 30 -> L29 -> L33 -> L29 -> L33 -> 16 -> L10 -> L12 -> 32 -> CS17 -> L25 -> 24 -> L3 -> L34 -> 41 -> L25 -> CS17 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> L39 -> 26 -> 40 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 8 -> L24 -> L37 -> L21 -> CS7 -> L11 -> 1 -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> D
8,279.585359,9.1549,376.9000,62.7430,0.0000,23.6844,60.9414,60.9,40,0,1423.06,D -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> CS7 -> L11 -> 1 -> 27 -> CS2 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> 11 -> L1 -> 38 -> CS6 -> 14 -> L6 -> L13 -> L9 -> CS16 -> 39 -> L31 -> L14 -> L2 -> 30 -> L29 -> L33 -> 16 -> L10 -> L12 -> CS12 -> L35 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> CS17 -> L25 -> 24 -> L3 -> L34 -> 24 -> 25 -> 35 -> L39 -> 26 -> 40 -> L30 -> L38 -> L7 -> 4 -> L5 -> 31 -> L17 -> L16 -> L15 -> 18 -> 10 -> L36 -> 21 -> L18 -> 2 -> D
9,273.006286,9.1392,364.4200,54.9201,0.0000,12.5936,57.6735,57.7,40,0,1262.31,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 40 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> 43 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> 41 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> 16 -> L33 -> L29 -> 3 -> L31 -> L14 -> L2 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> 44 -> L1 -> 11 -> L32 -> 19 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> D
10,283.229609,9.3535,375.0100,56.9369,0.0000,13.8890,56.9521,57.0,40,0,2556.65,D -> 2 -> L18 -> 21 -> L36 -> 21 -> L18 -> 2 -> 1 -> L11 -> CS7 -> L21 -> L24 -> L37 -> 8 -> L15 -> L16 -> L17 -> 31 -> L5 -> 40 -> L30 -> L38 -> L7 -> 4 -> 26 -> L39 -> 43 -> L19 -> 29 -> L40 -> 29 -> L19 -> L39 -> L28 -> CS13 -> 25 -> 24 -> L3 -> L34 -> 41 -> L25 -> CS17 -> L35 -> CS12 -> 32 -> L12 -> CS10 -> L10 -> CS14 -> L2 -> L14 -> L31 -> 3 -> L29 -> L33 -> L29 -> 30 -> L6 -> L13 -> L9 -> 37 -> 9 -> 44 -> L1 -> 11 -> L32 -> L23 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> 27 -> 1 -> D
