iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,2.455624,16.607917,6.890140,2.455624,L3 -> L1 -> L2 -> L4 -> L5 -> L6
2,0.245803,12.958469,6.170056,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
3,4.524523,13.341648,6.713042,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
4,0.245803,15.069907,6.570109,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
5,4.524999,11.852803,6.994739,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
6,0.245803,13.049012,6.222450,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
7,0.245803,11.534165,6.731643,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
8,4.524999,19.131461,7.622394,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
9,2.264149,10.390987,7.141734,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
10,0.245803,11.685390,7.109646,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
11,4.524523,9.555015,6.677648,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
12,0.245803,9.412302,5.761478,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
13,2.264149,14.768192,6.881562,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
14,0.245803,9.412302,6.409580,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,0.245803,19.133614,7.787621,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
16,0.245803,13.538965,6.244721,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
17,4.524523,11.369109,6.659761,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
18,0.245803,9.412104,5.999627,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
19,0.245803,10.121357,5.318769,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
20,0.245803,9.555015,6.064992,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
21,1.112839,13.589243,7.353642,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
22,0.245803,11.369109,6.684121,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
23,0.245803,10.390987,5.641825,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
24,0.245803,13.101390,6.718763,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
25,0.245803,15.455235,6.594090,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
26,0.245803,15.340175,6.020178,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
27,0.245803,11.369109,6.690926,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
28,3.569706,11.607305,6.759006,0.245803,L6 -> L3 -> L1 -> L2 -> L4 -> L5
29,0.245803,13.941120,6.821138,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
30,2.543604,15.185355,7.701578,0.245803,L1 -> L3 -> L2 -> L4 -> L5 -> L6
31,3.093558,15.394413,7.485334,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
32,0.245803,11.941494,6.487673,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
33,0.245803,15.185554,6.785215,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
34,0.245803,10.390987,5.735658,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
35,0.245803,16.056257,7.378145,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
36,4.524523,15.953072,7.054778,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
37,0.245803,15.039463,7.615489,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
38,0.245803,11.369109,7.463954,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
39,3.093558,13.537599,7.045423,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
40,0.245803,9.807892,5.670815,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
41,0.245803,16.056257,6.934538,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
42,2.264149,11.369109,6.955401,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
43,0.245803,9.412302,5.730093,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
44,0.245803,9.554817,6.333526,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
45,0.245803,13.103512,6.914811,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
46,0.245803,12.745754,6.983161,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
47,0.245803,10.974265,5.565290,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
48,0.245803,11.367001,6.813714,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
49,1.112839,9.555285,6.001940,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
50,2.264149,9.555407,6.750966,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
51,0.245803,11.685390,6.996901,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
52,0.245803,9.412104,5.740191,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
