iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
2,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
3,-3.920760,-3.836593,-3.908135,-3.920760,L2 -> L1
4,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
5,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
6,-3.920760,-3.836593,-3.908135,-3.920760,L2 -> L1
7,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
8,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
9,-3.920760,-3.836593,-3.903926,-3.920760,L2 -> L1
10,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
11,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
12,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
13,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
14,-3.920760,-3.836593,-3.908135,-3.920760,L2 -> L1
15,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
16,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
17,-3.920760,-3.836593,-3.908135,-3.920760,L2 -> L1
18,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
19,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
20,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
21,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
22,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
23,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
24,-3.920760,-3.836593,-3.908135,-3.920760,L2 -> L1
25,-3.920760,-3.836593,-3.908135,-3.920760,L2 -> L1
26,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
27,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
28,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
29,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
30,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
31,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
32,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
33,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
34,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
35,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
36,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
37,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
38,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
39,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
40,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
41,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
42,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
43,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
44,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
45,-3.920760,-3.836593,-3.912343,-3.920760,L2 -> L1
46,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
47,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
48,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
49,-3.920760,-3.836593,-3.916551,-3.920760,L2 -> L1
50,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
51,-3.920760,-3.920760,-3.920760,-3.920760,L2 -> L1
