iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,4.524999,16.610368,8.102423,4.524999,L5 -> L6 -> L1 -> L2 -> L3 -> L4
2,0.245803,9.412104,5.308458,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
3,0.245803,10.390987,5.579064,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
4,0.245803,15.185554,6.069151,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
5,0.245803,9.914592,6.512002,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
6,0.245803,14.768192,6.066689,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
7,0.245803,11.942095,6.152524,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
8,3.093558,9.412104,6.414541,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
9,0.245803,14.147984,6.780479,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
10,0.245803,14.768192,6.824721,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
11,2.455624,13.537599,6.425573,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
12,0.245803,9.889868,5.976812,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
13,0.245803,10.390987,5.471728,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
14,0.245803,9.555407,6.368520,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,2.455624,15.455235,7.092686,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
16,4.524523,18.644543,7.771894,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
17,0.245803,9.412302,5.705658,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
18,0.245803,15.396085,6.563667,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
19,0.245803,9.889868,5.281053,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
20,4.524523,14.509850,6.652255,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
21,0.245803,11.685390,7.162181,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
22,0.245803,15.403316,7.276358,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
23,0.245803,11.609756,6.586547,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
24,4.524523,15.295574,6.863798,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
25,2.455624,15.069907,7.474151,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
26,0.245803,11.942095,6.484038,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
27,4.524523,11.369109,6.574572,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
28,0.245803,9.914592,6.879495,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
29,0.245803,13.540637,6.305201,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
30,0.245803,13.049323,7.206724,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
31,2.264149,15.039463,7.458481,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
32,0.245803,11.369109,6.696191,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
33,0.245803,12.123254,6.966018,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
34,0.245803,9.914592,5.833411,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
35,0.245803,11.609376,6.098437,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
36,0.245803,11.369109,6.412610,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
37,4.524523,7.855209,6.170614,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
38,0.245803,10.120838,6.524656,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
39,0.245803,11.754579,6.101521,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
40,0.245803,9.412892,6.200263,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
41,0.245803,10.182490,6.425736,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
42,1.112839,10.120838,6.744966,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
43,0.245803,12.708337,6.888101,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
44,0.245803,15.440767,7.659905,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
45,0.245803,16.605405,7.653225,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
46,0.245803,13.540637,6.089188,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
47,4.524523,19.133614,7.282790,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
48,4.524523,10.120838,6.846659,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
49,0.245803,15.039463,7.362100,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
50,0.245803,21.913280,6.821515,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
51,0.245803,17.016875,6.865018,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
52,0.245803,14.736297,6.702188,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
