iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,1.981908,17.157731,6.283047,1.981908,L2 -> L1 -> L3 -> L4 -> L5
2,2.285880,15.420261,7.526814,1.981908,L1 -> L2 -> L3 -> L4 -> L5
3,2.285880,15.420261,8.235156,1.981908,L1 -> L2 -> L3 -> L4 -> L5
4,2.285880,12.814905,7.420504,1.981908,L1 -> L2 -> L3 -> L4 -> L5
5,1.981908,15.420261,7.738671,1.981908,L2 -> L1 -> L3 -> L4 -> L5
6,1.981908,9.630770,6.901181,1.981908,L2 -> L1 -> L3 -> L4 -> L5
7,1.981908,15.019763,7.544480,1.981908,L2 -> L1 -> L3 -> L4 -> L5
8,1.981908,17.639213,9.153800,1.981908,L2 -> L1 -> L3 -> L4 -> L5
9,1.981908,15.019763,7.551131,1.981908,L2 -> L1 -> L3 -> L4 -> L5
10,1.981908,15.420261,7.140015,1.981908,L2 -> L1 -> L3 -> L4 -> L5
11,4.373813,13.253636,7.124400,1.981908,L5 -> L2 -> L1 -> L3 -> L4
12,1.981908,15.420261,8.276543,1.981908,L2 -> L1 -> L3 -> L4 -> L5
13,4.373813,17.368894,8.106926,1.981908,L5 -> L2 -> L1 -> L3 -> L4
14,2.285880,17.368894,8.116316,1.981908,L1 -> L2 -> L3 -> L4 -> L5
15,1.981908,16.446342,6.572244,1.981908,L2 -> L1 -> L3 -> L4 -> L5
16,4.373813,19.033355,8.207239,1.981908,L5 -> L2 -> L1 -> L3 -> L4
17,1.981908,15.019763,7.327498,1.981908,L2 -> L1 -> L3 -> L4 -> L5
18,4.373813,15.420261,8.248265,1.981908,L5 -> L2 -> L1 -> L3 -> L4
19,4.373813,17.368894,8.399282,1.981908,L5 -> L2 -> L1 -> L3 -> L4
20,2.285880,16.691069,8.414259,1.981908,L1 -> L2 -> L3 -> L4 -> L5
21,1.981908,13.768225,7.141944,1.981908,L2 -> L1 -> L3 -> L4 -> L5
22,1.981908,16.334342,7.587428,1.981908,L2 -> L1 -> L3 -> L4 -> L5
23,1.981908,9.630770,6.471134,1.981908,L2 -> L1 -> L3 -> L4 -> L5
24,1.981908,15.420261,7.032225,1.981908,L2 -> L1 -> L3 -> L4 -> L5
25,1.981908,17.312420,9.216974,1.981908,L2 -> L1 -> L3 -> L4 -> L5
26,1.981908,13.253636,6.729980,1.981908,L2 -> L1 -> L3 -> L4 -> L5
27,1.981908,15.420261,7.251146,1.981908,L2 -> L1 -> L3 -> L4 -> L5
28,2.285880,15.420261,7.646768,1.981908,L1 -> L2 -> L3 -> L4 -> L5
29,2.285880,9.902278,5.920871,1.981908,L1 -> L2 -> L3 -> L4 -> L5
30,2.285880,16.016678,9.482542,1.981908,L1 -> L2 -> L3 -> L4 -> L5
31,1.981908,17.368894,7.694306,1.981908,L2 -> L1 -> L3 -> L4 -> L5
32,1.981908,16.691069,7.318282,1.981908,L2 -> L1 -> L3 -> L4 -> L5
33,1.981908,10.177712,7.008208,1.981908,L2 -> L1 -> L3 -> L4 -> L5
34,2.285880,17.639213,8.017735,1.981908,L1 -> L2 -> L3 -> L4 -> L5
35,2.285880,17.312420,7.487733,1.981908,L1 -> L2 -> L3 -> L4 -> L5
36,4.373813,19.044520,8.154358,1.981908,L5 -> L2 -> L1 -> L3 -> L4
37,2.285880,17.312420,7.764051,1.981908,L1 -> L2 -> L3 -> L4 -> L5
38,1.981908,13.253636,7.651816,1.981908,L2 -> L1 -> L3 -> L4 -> L5
39,1.981908,18.917750,7.375362,1.981908,L2 -> L1 -> L3 -> L4 -> L5
40,1.981908,17.358462,8.764332,1.981908,L2 -> L1 -> L3 -> L4 -> L5
41,2.285880,10.177712,7.452856,1.981908,L1 -> L2 -> L3 -> L4 -> L5
42,1.981908,17.301721,8.467154,1.981908,L2 -> L1 -> L3 -> L4 -> L5
43,1.981908,17.368894,10.392074,1.981908,L2 -> L1 -> L3 -> L4 -> L5
44,2.285880,10.333958,6.508507,1.981908,L1 -> L2 -> L3 -> L4 -> L5
45,1.981908,17.368894,7.041923,1.981908,L2 -> L1 -> L3 -> L4 -> L5
46,1.981908,15.019763,7.676615,1.981908,L2 -> L1 -> L3 -> L4 -> L5
47,4.373813,12.175519,7.218489,1.981908,L5 -> L2 -> L1 -> L3 -> L4
48,4.373813,15.019763,8.818594,1.981908,L5 -> L2 -> L1 -> L3 -> L4
49,1.981908,10.177712,6.820755,1.981908,L2 -> L1 -> L3 -> L4 -> L5
50,1.981908,15.420261,7.188148,1.981908,L2 -> L1 -> L3 -> L4 -> L5
51,2.285880,15.420261,7.801463,1.981908,L1 -> L2 -> L3 -> L4 -> L5
