iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,2.285880,9.747884,6.040064,2.285880,L1 -> L2 -> L3 -> L4 -> L5
2,1.981908,12.814905,6.868266,1.981908,L2 -> L1 -> L3 -> L4 -> L5
3,1.981908,15.420261,6.919361,1.981908,L2 -> L1 -> L3 -> L4 -> L5
4,1.981908,15.659603,7.720615,1.981908,L2 -> L1 -> L3 -> L4 -> L5
5,1.981908,15.019763,7.264351,1.981908,L2 -> L1 -> L3 -> L4 -> L5
6,4.373813,15.019763,7.636463,1.981908,L5 -> L2 -> L1 -> L3 -> L4
7,1.981908,15.420261,8.921220,1.981908,L2 -> L1 -> L3 -> L4 -> L5
8,1.981908,10.364452,8.143553,1.981908,L2 -> L1 -> L3 -> L4 -> L5
9,2.285880,9.747884,5.741391,1.981908,L1 -> L2 -> L3 -> L4 -> L5
10,1.981908,18.583471,7.700360,1.981908,L2 -> L1 -> L3 -> L4 -> L5
11,1.981908,18.179504,8.461032,1.981908,L2 -> L1 -> L3 -> L4 -> L5
12,4.373813,16.691069,8.030961,1.981908,L5 -> L2 -> L1 -> L3 -> L4
13,1.981908,16.446342,6.810917,1.981908,L2 -> L1 -> L3 -> L4 -> L5
14,2.285880,15.420261,8.292650,1.981908,L1 -> L2 -> L3 -> L4 -> L5
15,2.285880,11.858777,6.903896,1.981908,L1 -> L2 -> L3 -> L4 -> L5
16,1.981908,15.420261,6.938185,1.981908,L2 -> L1 -> L3 -> L4 -> L5
17,1.981908,17.301721,7.990520,1.981908,L2 -> L1 -> L3 -> L4 -> L5
18,2.285880,10.333958,7.402814,1.981908,L1 -> L2 -> L3 -> L4 -> L5
19,2.285880,17.358462,8.521363,1.981908,L1 -> L2 -> L3 -> L4 -> L5
20,1.981908,15.019763,8.018104,1.981908,L2 -> L1 -> L3 -> L4 -> L5
21,4.373813,15.420261,8.480697,1.981908,L5 -> L2 -> L1 -> L3 -> L4
22,1.981908,17.368894,8.918336,1.981908,L2 -> L1 -> L3 -> L4 -> L5
23,1.981908,17.368894,7.540311,1.981908,L2 -> L1 -> L3 -> L4 -> L5
24,1.981908,15.420261,7.549161,1.981908,L2 -> L1 -> L3 -> L4 -> L5
25,4.373813,15.420261,7.980335,1.981908,L5 -> L2 -> L1 -> L3 -> L4
26,4.373813,17.358462,7.929619,1.981908,L5 -> L2 -> L1 -> L3 -> L4
27,1.981908,15.420261,7.556030,1.981908,L2 -> L1 -> L3 -> L4 -> L5
28,1.981908,15.994339,9.257725,1.981908,L2 -> L1 -> L3 -> L4 -> L5
29,2.285880,16.334342,7.543090,1.981908,L1 -> L2 -> L3 -> L4 -> L5
30,1.981908,18.237850,8.472067,1.981908,L2 -> L1 -> L3 -> L4 -> L5
31,1.981908,15.420261,7.634883,1.981908,L2 -> L1 -> L3 -> L4 -> L5
32,1.981908,16.016678,6.986654,1.981908,L2 -> L1 -> L3 -> L4 -> L5
33,2.285880,15.994339,7.921982,1.981908,L1 -> L2 -> L3 -> L4 -> L5
34,2.285880,15.019763,7.410287,1.981908,L1 -> L2 -> L3 -> L4 -> L5
35,4.373813,18.825451,9.047861,1.981908,L5 -> L2 -> L1 -> L3 -> L4
36,2.285880,13.253636,7.620425,1.981908,L1 -> L2 -> L3 -> L4 -> L5
37,1.981908,15.420261,8.673435,1.981908,L2 -> L1 -> L3 -> L4 -> L5
38,1.981908,13.768225,6.454798,1.981908,L2 -> L1 -> L3 -> L4 -> L5
39,1.981908,17.368894,6.814615,1.981908,L2 -> L1 -> L3 -> L4 -> L5
40,1.981908,15.994339,8.380755,1.981908,L2 -> L1 -> L3 -> L4 -> L5
41,1.981908,15.019763,8.741300,1.981908,L2 -> L1 -> L3 -> L4 -> L5
42,1.981908,13.768225,7.287166,1.981908,L2 -> L1 -> L3 -> L4 -> L5
43,1.981908,15.420261,6.324176,1.981908,L2 -> L1 -> L3 -> L4 -> L5
44,1.981908,15.420261,7.778274,1.981908,L2 -> L1 -> L3 -> L4 -> L5
45,1.981908,17.312420,7.206172,1.981908,L2 -> L1 -> L3 -> L4 -> L5
46,4.373813,16.446342,8.528714,1.981908,L5 -> L2 -> L1 -> L3 -> L4
47,4.373813,12.325811,6.642808,1.981908,L5 -> L2 -> L1 -> L3 -> L4
48,1.981908,16.446342,7.059954,1.981908,L2 -> L1 -> L3 -> L4 -> L5
49,4.373813,15.420261,9.183489,1.981908,L5 -> L2 -> L1 -> L3 -> L4
50,1.981908,15.420261,7.641982,1.981908,L2 -> L1 -> L3 -> L4 -> L5
51,1.981908,11.858777,7.215913,1.981908,L2 -> L1 -> L3 -> L4 -> L5
52,4.373813,16.016678,7.653495,1.981908,L5 -> L2 -> L1 -> L3 -> L4
