iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,99999.000000,99999.000000,99999.000000,99999.000000,L17 -> L10 -> L27 -> L41 -> L1 -> L12 -> L32 -> L34 -> L9 -> L36 -> L28 -> L40 -> L35 -> L39 -> L20 -> L6 -> L30 -> L15 -> L8 -> L22 -> L19 -> L2 -> L23 -> L18 -> L33 -> L14 -> L43 -> L24 -> L11 -> L21 -> L26 -> L5 -> L38 -> L25 -> L16 -> L42 -> L13 -> L29 -> L37 -> L31 -> L7 -> L44 -> L4 -> L3
2,99999.000000,99999.000000,99999.000000,99999.000000,L25 -> L6 -> L4 -> L35 -> L39 -> L40 -> L23 -> L22 -> L24 -> L21 -> L26 -> L38 -> L5 -> L11 -> L2 -> L8 -> L19 -> L14 -> L18 -> L33 -> L43 -> L15 -> L12 -> L1 -> L30 -> L29 -> L17 -> L10 -> L27 -> L13 -> L42 -> L41 -> L32 -> L34 -> L9 -> L16 -> L36 -> L28 -> L20 -> L37 -> L7 -> L44 -> L31 -> L3
3,99999.000000,99999.000000,99999.000000,99999.000000,L17 -> L27 -> L10 -> L41 -> L16 -> L34 -> L9 -> L32 -> L12 -> L1 -> L25 -> L6 -> L35 -> L20 -> L14 -> L18 -> L33 -> L43 -> L23 -> L8 -> L22 -> L19 -> L38 -> L5 -> L2 -> L21 -> L24 -> L11 -> L26 -> L31 -> L44 -> L7 -> L29 -> L37 -> L15 -> L30 -> L4 -> L28 -> L36 -> L40 -> L39 -> L13 -> L42 -> L3
4,99999.000000,99999.000000,99999.000000,99999.000000,L32 -> L30 -> L1 -> L12 -> L6 -> L25 -> L27 -> L13 -> L42 -> L41 -> L9 -> L34 -> L17 -> L10 -> L37 -> L29 -> L24 -> L21 -> L26 -> L31 -> L44 -> L7 -> L11 -> L5 -> L38 -> L2 -> L8 -> L23 -> L22 -> L19 -> L33 -> L43 -> L14 -> L18 -> L15 -> L28 -> L36 -> L40 -> L20 -> L35 -> L39 -> L4 -> L16 -> L3
5,99999.000000,99999.000000,99999.000000,99999.000000,L41 -> L32 -> L9 -> L34 -> L16 -> L1 -> L12 -> L22 -> L19 -> L23 -> L14 -> L18 -> L33 -> L43 -> L8 -> L30 -> L6 -> L25 -> L5 -> L38 -> L24 -> L2 -> L11 -> L21 -> L26 -> L31 -> L44 -> L7 -> L10 -> L13 -> L27 -> L17 -> L29 -> L37 -> L42 -> L15 -> L28 -> L35 -> L39 -> L40 -> L20 -> L36 -> L4 -> L3
6,99999.000000,99999.000000,99999.000000,99999.000000,L37 -> L8 -> L23 -> L43 -> L33 -> L18 -> L14 -> L10 -> L17 -> L13 -> L42 -> L41 -> L32 -> L12 -> L1 -> L34 -> L9 -> L16 -> L25 -> L6 -> L30 -> L20 -> L36 -> L40 -> L28 -> L35 -> L39 -> L4 -> L38 -> L5 -> L22 -> L19 -> L26 -> L24 -> L11 -> L21 -> L2 -> L15 -> L29 -> L27 -> L44 -> L7 -> L31 -> L3
7,99999.000000,99999.000000,99999.000000,99999.000000,L17 -> L10 -> L27 -> L13 -> L42 -> L25 -> L1 -> L12 -> L30 -> L37 -> L29 -> L6 -> L40 -> L20 -> L33 -> L18 -> L8 -> L22 -> L19 -> L23 -> L5 -> L2 -> L14 -> L43 -> L16 -> L34 -> L32 -> L41 -> L15 -> L38 -> L11 -> L21 -> L24 -> L44 -> L7 -> L26 -> L31 -> L39 -> L35 -> L28 -> L36 -> L4 -> L9 -> L3
8,99999.000000,99999.000000,99999.000000,99999.000000,L41 -> L10 -> L27 -> L43 -> L33 -> L18 -> L14 -> L23 -> L22 -> L19 -> L8 -> L38 -> L5 -> L21 -> L24 -> L26 -> L11 -> L2 -> L15 -> L34 -> L9 -> L32 -> L20 -> L40 -> L35 -> L39 -> L36 -> L28 -> L6 -> L25 -> L1 -> L16 -> L12 -> L30 -> L37 -> L29 -> L17 -> L13 -> L42 -> L31 -> L44 -> L7 -> L4 -> L3
9,99999.000000,99999.000000,99999.000000,99999.000000,L41 -> L12 -> L30 -> L23 -> L22 -> L19 -> L8 -> L24 -> L5 -> L11 -> L21 -> L26 -> L31 -> L7 -> L44 -> L2 -> L38 -> L14 -> L18 -> L33 -> L43 -> L15 -> L25 -> L1 -> L32 -> L40 -> L36 -> L20 -> L29 -> L37 -> L17 -> L10 -> L27 -> L42 -> L13 -> L9 -> L34 -> L6 -> L16 -> L39 -> L35 -> L28 -> L4 -> L3
10,99999.000000,99999.000000,99999.000000,99999.000000,L41 -> L10 -> L17 -> L27 -> L9 -> L34 -> L32 -> L29 -> L37 -> L42 -> L13 -> L23 -> L19 -> L22 -> L8 -> L11 -> L5 -> L38 -> L2 -> L24 -> L26 -> L21 -> L18 -> L33 -> L43 -> L14 -> L15 -> L28 -> L40 -> L39 -> L35 -> L36 -> L20 -> L12 -> L1 -> L25 -> L6 -> L16 -> L30 -> L4 -> L31 -> L44 -> L7 -> L3
