iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,370.015231,2275.418213,738.986780,370.015231,L20 -> L21 -> L15 -> L26 -> L17 -> L14 -> L2 -> L3 -> L4 -> L30 -> L1 -> L25 -> L28 -> L22 -> L24 -> L29 -> L32 -> L16 -> L18 -> L7 -> L5 -> L27 -> L10 -> L19 -> L31 -> L11 -> L13 -> L8 -> L9 -> L6 -> L12 -> L23
2,372.554199,901.179904,659.418854,370.015231,L13 -> L12 -> L9 -> L6 -> L8 -> L17 -> L18 -> L14 -> L29 -> L32 -> L28 -> L2 -> L24 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L16 -> L31 -> L23 -> L11 -> L19 -> L7 -> L26 -> L15 -> L21 -> L27 -> L5 -> L10 -> L20
3,324.963801,2410.451335,855.404923,324.963801,L27 -> L5 -> L21 -> L15 -> L26 -> L7 -> L18 -> L17 -> L29 -> L32 -> L2 -> L24 -> L22 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L16 -> L14 -> L11 -> L19 -> L31 -> L23 -> L13 -> L12 -> L6 -> L8 -> L9 -> L10 -> L20
4,352.524083,920.260625,651.219721,324.963801,L10 -> L7 -> L26 -> L15 -> L17 -> L18 -> L22 -> L29 -> L32 -> L28 -> L2 -> L24 -> L3 -> L4 -> L30 -> L1 -> L25 -> L16 -> L14 -> L11 -> L12 -> L13 -> L6 -> L8 -> L9 -> L23 -> L31 -> L19 -> L5 -> L21 -> L20 -> L27
5,344.948444,1042.891932,674.597654,324.963801,L20 -> L21 -> L5 -> L27 -> L26 -> L15 -> L2 -> L28 -> L24 -> L22 -> L29 -> L32 -> L3 -> L4 -> L30 -> L1 -> L25 -> L14 -> L16 -> L18 -> L17 -> L13 -> L12 -> L6 -> L8 -> L9 -> L10 -> L23 -> L31 -> L11 -> L19 -> L7
6,364.194520,906.370342,657.624002,324.963801,L10 -> L23 -> L31 -> L11 -> L19 -> L16 -> L18 -> L17 -> L14 -> L22 -> L24 -> L28 -> L3 -> L4 -> L30 -> L1 -> L25 -> L32 -> L2 -> L29 -> L7 -> L26 -> L15 -> L5 -> L20 -> L21 -> L27 -> L13 -> L9 -> L6 -> L12 -> L8
7,266.646050,995.915798,661.796843,266.646050,L20 -> L21 -> L27 -> L5 -> L26 -> L15 -> L7 -> L17 -> L18 -> L29 -> L32 -> L2 -> L24 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L14 -> L16 -> L31 -> L11 -> L19 -> L6 -> L8 -> L12 -> L9 -> L13 -> L23 -> L10
8,294.924094,774.838107,559.881649,266.646050,L20 -> L27 -> L5 -> L21 -> L15 -> L26 -> L7 -> L18 -> L17 -> L14 -> L2 -> L24 -> L28 -> L22 -> L29 -> L32 -> L3 -> L30 -> L4 -> L1 -> L25 -> L16 -> L11 -> L19 -> L13 -> L9 -> L12 -> L6 -> L8 -> L31 -> L23 -> L10
9,308.750388,862.155221,593.376516,266.646050,L20 -> L21 -> L5 -> L26 -> L15 -> L18 -> L17 -> L29 -> L32 -> L2 -> L24 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L16 -> L14 -> L7 -> L19 -> L11 -> L8 -> L12 -> L9 -> L6 -> L13 -> L31 -> L23 -> L10 -> L27
10,282.987675,941.296205,637.282683,266.646050,L20 -> L27 -> L5 -> L21 -> L15 -> L26 -> L7 -> L17 -> L18 -> L16 -> L14 -> L22 -> L29 -> L32 -> L2 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L24 -> L11 -> L19 -> L31 -> L23 -> L6 -> L8 -> L12 -> L9 -> L13 -> L10
11,347.981287,847.785950,610.557057,266.646050,L27 -> L21 -> L5 -> L15 -> L26 -> L7 -> L17 -> L24 -> L28 -> L2 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L29 -> L32 -> L14 -> L16 -> L18 -> L19 -> L11 -> L31 -> L23 -> L13 -> L9 -> L12 -> L6 -> L8 -> L10 -> L20
12,355.579309,831.338943,590.372483,266.646050,L20 -> L5 -> L21 -> L27 -> L26 -> L15 -> L7 -> L19 -> L31 -> L11 -> L23 -> L10 -> L18 -> L17 -> L16 -> L14 -> L29 -> L32 -> L2 -> L22 -> L24 -> L28 -> L3 -> L4 -> L30 -> L1 -> L25 -> L13 -> L9 -> L6 -> L12 -> L8
13,315.735214,863.221392,590.926665,266.646050,L10 -> L7 -> L18 -> L17 -> L29 -> L32 -> L3 -> L30 -> L1 -> L4 -> L28 -> L2 -> L24 -> L22 -> L25 -> L14 -> L16 -> L31 -> L23 -> L8 -> L12 -> L9 -> L6 -> L13 -> L11 -> L19 -> L15 -> L26 -> L5 -> L21 -> L20 -> L27
14,272.905424,2151.887516,692.887417,266.646050,L20 -> L21 -> L5 -> L27 -> L26 -> L15 -> L7 -> L18 -> L17 -> L16 -> L14 -> L29 -> L32 -> L2 -> L24 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L31 -> L11 -> L19 -> L6 -> L8 -> L12 -> L9 -> L13 -> L23 -> L10
15,321.732883,797.140813,615.000094,266.646050,L20 -> L5 -> L21 -> L27 -> L10 -> L6 -> L8 -> L12 -> L9 -> L13 -> L23 -> L11 -> L31 -> L19 -> L17 -> L14 -> L29 -> L32 -> L28 -> L2 -> L24 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L16 -> L18 -> L7 -> L26 -> L15
16,338.945273,862.963723,616.165195,266.646050,L20 -> L21 -> L5 -> L27 -> L7 -> L17 -> L18 -> L14 -> L16 -> L29 -> L32 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L2 -> L24 -> L22 -> L31 -> L23 -> L11 -> L19 -> L13 -> L9 -> L12 -> L6 -> L8 -> L10 -> L26 -> L15
17,329.433207,856.560690,593.982356,266.646050,L5 -> L27 -> L26 -> L15 -> L7 -> L18 -> L17 -> L16 -> L14 -> L29 -> L32 -> L2 -> L24 -> L28 -> L3 -> L30 -> L4 -> L1 -> L25 -> L22 -> L31 -> L23 -> L11 -> L19 -> L13 -> L9 -> L12 -> L6 -> L8 -> L10 -> L20 -> L21
18,287.675122,911.280651,643.213263,266.646050,L23 -> L13 -> L9 -> L12 -> L6 -> L8 -> L31 -> L11 -> L19 -> L16 -> L22 -> L29 -> L32 -> L28 -> L2 -> L24 -> L3 -> L30 -> L1 -> L4 -> L25 -> L14 -> L17 -> L18 -> L7 -> L15 -> L26 -> L20 -> L21 -> L27 -> L5 -> L10
19,358.197300,957.772489,635.782348,266.646050,L10 -> L23 -> L31 -> L11 -> L13 -> L9 -> L12 -> L6 -> L8 -> L7 -> L15 -> L26 -> L19 -> L16 -> L18 -> L17 -> L14 -> L32 -> L28 -> L3 -> L30 -> L4 -> L1 -> L2 -> L24 -> L22 -> L25 -> L29 -> L5 -> L21 -> L20 -> L27
20,298.462131,714.323685,600.386390,266.646050,L23 -> L13 -> L9 -> L12 -> L6 -> L8 -> L31 -> L11 -> L19 -> L14 -> L16 -> L29 -> L32 -> L3 -> L30 -> L1 -> L4 -> L28 -> L2 -> L24 -> L22 -> L25 -> L18 -> L17 -> L7 -> L26 -> L15 -> L5 -> L21 -> L20 -> L27 -> L10
21,285.550605,958.750024,583.524125,266.646050,L20 -> L27 -> L5 -> L21 -> L15 -> L26 -> L7 -> L18 -> L17 -> L16 -> L14 -> L22 -> L32 -> L2 -> L24 -> L28 -> L3 -> L4 -> L30 -> L1 -> L25 -> L29 -> L19 -> L31 -> L23 -> L11 -> L13 -> L9 -> L6 -> L12 -> L8 -> L10
22,348.284217,939.058741,635.583408,266.646050,L20 -> L21 -> L27 -> L5 -> L26 -> L15 -> L7 -> L19 -> L23 -> L31 -> L11 -> L16 -> L18 -> L17 -> L22 -> L14 -> L25 -> L29 -> L32 -> L28 -> L3 -> L4 -> L30 -> L1 -> L2 -> L24 -> L13 -> L9 -> L6 -> L12 -> L8 -> L10
23,287.876793,1000.617267,626.458354,266.646050,L20 -> L27 -> L5 -> L21 -> L15 -> L26 -> L7 -> L18 -> L17 -> L16 -> L14 -> L22 -> L29 -> L32 -> L28 -> L3 -> L4 -> L30 -> L1 -> L25 -> L24 -> L2 -> L11 -> L13 -> L9 -> L6 -> L12 -> L8 -> L31 -> L19 -> L23 -> L10
24,308.202294,741.995135,555.473685,266.646050,L20 -> L5 -> L21 -> L27 -> L7 -> L17 -> L18 -> L16 -> L14 -> L22 -> L29 -> L32 -> L2 -> L28 -> L24 -> L3 -> L30 -> L1 -> L4 -> L25 -> L26 -> L15 -> L19 -> L11 -> L31 -> L23 -> L13 -> L9 -> L12 -> L6 -> L8 -> L10
25,344.831946,914.469558,634.693586,266.646050,L10 -> L23 -> L31 -> L11 -> L19 -> L7 -> L26 -> L15 -> L29 -> L32 -> L2 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L24 -> L14 -> L16 -> L17 -> L18 -> L8 -> L9 -> L6 -> L12 -> L13 -> L20 -> L21 -> L5 -> L27
26,313.382075,813.610803,613.225929,266.646050,L10 -> L20 -> L27 -> L5 -> L21 -> L15 -> L26 -> L7 -> L29 -> L32 -> L2 -> L28 -> L3 -> L30 -> L1 -> L4 -> L25 -> L22 -> L24 -> L14 -> L16 -> L17 -> L18 -> L19 -> L11 -> L31 -> L23 -> L13 -> L9 -> L12 -> L6 -> L8
27,302.841865,814.913684,594.919722,266.646050,L20 -> L21 -> L5 -> L27 -> L26 -> L15 -> L7 -> L17 -> L18 -> L11 -> L13 -> L12 -> L9 -> L6 -> L8 -> L19 -> L16 -> L14 -> L29 -> L32 -> L2 -> L24 -> L28 -> L3 -> L4 -> L30 -> L1 -> L25 -> L22 -> L31 -> L23 -> L10
