iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,334.806282,6193.185761,1063.755785,334.806282,L11 -> L21 -> L24 -> L37 -> L5 -> L30 -> L38 -> L7 -> L15 -> L16 -> L17 -> L39 -> L28 -> L34 -> L3 -> L25 -> L40 -> L19 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L36 -> L18
2,460.112014,2303.258699,970.503155,334.806282,L15 -> L16 -> L17 -> L5 -> L24 -> L37 -> L21 -> L11 -> L18 -> L20 -> L22 -> L23 -> L27 -> L26 -> L8 -> L4 -> L32 -> L1 -> L3 -> L34 -> L6 -> L13 -> L9 -> L29 -> L31 -> L14 -> L2 -> L12 -> L33 -> L10 -> L35 -> L40 -> L39 -> L19 -> L28 -> L25 -> L30 -> L38 -> L7 -> L36
3,371.456076,1192.744111,836.716594,334.806282,L24 -> L37 -> L21 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L19 -> L39 -> L5 -> L30 -> L38 -> L7 -> L15 -> L16 -> L17 -> L28 -> L34 -> L3 -> L25 -> L35 -> L40 -> L36 -> L18
4,393.461010,3987.971610,976.034910,334.806282,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L8 -> L26 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L9 -> L13 -> L6 -> L33 -> L29 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L12 -> L2 -> L14 -> L31
5,393.361850,1118.332368,816.963910,334.806282,L22 -> L20 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L37 -> L24 -> L19 -> L3 -> L34 -> L1 -> L13 -> L9 -> L6 -> L29 -> L33 -> L31 -> L14 -> L2 -> L10 -> L12 -> L25 -> L35 -> L40 -> L28 -> L39 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L36 -> L18
6,377.090994,2944.867250,1034.175127,334.806282,L22 -> L20 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L37 -> L24 -> L17 -> L16 -> L15 -> L38 -> L7 -> L30 -> L5 -> L39 -> L28 -> L35 -> L25 -> L3 -> L34 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L19 -> L40 -> L36 -> L18
7,385.533810,957.438887,753.543561,334.806282,L18 -> L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L34 -> L3 -> L25 -> L35 -> L40 -> L19 -> L28 -> L39 -> L10 -> L12 -> L29 -> L33 -> L14 -> L31 -> L2 -> L6 -> L9 -> L13 -> L1
8,327.727663,1240.206108,773.873657,327.727663,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L19 -> L28 -> L3 -> L34 -> L32 -> L23 -> L27 -> L4 -> L26 -> L8 -> L20 -> L22 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L35 -> L40 -> L39 -> L30 -> L7 -> L38 -> L36
9,535.587318,1254.966482,825.432966,327.727663,L18 -> L36 -> L1 -> L32 -> L27 -> L23 -> L22 -> L20 -> L26 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L39 -> L28 -> L29 -> L33 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L10 -> L12 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L5 -> L3 -> L34 -> L25 -> L8 -> L4
10,440.882837,2908.029725,871.615932,327.727663,L18 -> L37 -> L38 -> L7 -> L30 -> L5 -> L17 -> L16 -> L15 -> L24 -> L21 -> L11 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L6 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L2 -> L14 -> L31 -> L13 -> L9 -> L22 -> L36
11,344.235370,1349.183715,758.436703,327.727663,L32 -> L1 -> L3 -> L34 -> L25 -> L12 -> L33 -> L29 -> L6 -> L13 -> L9 -> L14 -> L31 -> L2 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11 -> L22 -> L20 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
12,487.128191,1135.600517,855.818030,327.727663,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L18 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L1 -> L32 -> L25 -> L12 -> L35 -> L40 -> L19 -> L39 -> L38 -> L7 -> L28 -> L34 -> L3 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9
13,320.901740,1136.429224,752.118489,320.901740,L36 -> L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L38 -> L7 -> L30 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L40 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26
