iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,100.271570,323.948745,205.679749,100.271570,L20 -> L5 -> L8 -> L15 -> L19 -> L4 -> L18 -> L16 -> L12 -> L13 -> L7 -> L17 -> L2 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14 -> L1
2,85.818849,301.359985,210.076914,85.818849,L19 -> L4 -> L15 -> L18 -> L16 -> L12 -> L13 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L11 -> L6 -> L3 -> L10 -> L14 -> L1
3,97.345822,265.047448,187.236082,85.818849,L19 -> L4 -> L15 -> L16 -> L18 -> L12 -> L13 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L1 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9
4,114.668762,348.135843,204.365408,85.818849,L17 -> L15 -> L4 -> L18 -> L16 -> L12 -> L13 -> L7 -> L19 -> L8 -> L5 -> L2 -> L20 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1
5,99.503737,386.917575,198.448685,85.818849,L20 -> L5 -> L2 -> L8 -> L19 -> L15 -> L4 -> L18 -> L16 -> L12 -> L13 -> L7 -> L17 -> L1 -> L9 -> L6 -> L14 -> L11 -> L3 -> L10
6,86.789236,256.599173,188.463375,85.818849,L19 -> L4 -> L15 -> L16 -> L12 -> L18 -> L13 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14 -> L1
7,94.972371,400.597777,206.457308,85.818849,L15 -> L19 -> L4 -> L18 -> L16 -> L13 -> L12 -> L7 -> L17 -> L8 -> L2 -> L20 -> L5 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1
8,88.971012,325.940819,212.152437,85.818849,L19 -> L4 -> L15 -> L16 -> L18 -> L12 -> L13 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14 -> L1
9,85.471129,336.045646,211.033903,85.471129,L19 -> L4 -> L15 -> L16 -> L18 -> L13 -> L12 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14 -> L1
10,99.216710,342.617936,188.944520,85.471129,L19 -> L4 -> L15 -> L16 -> L18 -> L13 -> L12 -> L7 -> L17 -> L9 -> L3 -> L10 -> L11 -> L6 -> L14 -> L1 -> L5 -> L8 -> L2 -> L20
11,95.008348,371.293562,201.821381,85.471129,L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L11 -> L6 -> L3 -> L10 -> L14 -> L1 -> L19 -> L4 -> L15 -> L18 -> L16 -> L12 -> L13 -> L7
12,122.770221,350.997441,217.225774,85.471129,L16 -> L18 -> L13 -> L12 -> L7 -> L15 -> L4 -> L19 -> L17 -> L8 -> L2 -> L20 -> L5 -> L1 -> L9 -> L14 -> L11 -> L6 -> L3 -> L10
13,100.611393,304.982626,188.624686,85.471129,L17 -> L20 -> L5 -> L8 -> L2 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1 -> L19 -> L4 -> L15 -> L16 -> L18 -> L13 -> L12 -> L7
14,106.032724,270.290008,192.041503,85.471129,L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L11 -> L6 -> L3 -> L10 -> L14 -> L1 -> L19 -> L4 -> L18 -> L16 -> L12 -> L13 -> L7 -> L15
15,101.853462,341.351401,212.594911,85.471129,L20 -> L5 -> L8 -> L2 -> L9 -> L3 -> L10 -> L11 -> L6 -> L14 -> L1 -> L19 -> L4 -> L16 -> L18 -> L13 -> L12 -> L7 -> L15 -> L17
16,107.365529,338.648060,199.882003,85.471129,L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14 -> L1 -> L19 -> L4 -> L16 -> L18 -> L13 -> L12 -> L7 -> L15
17,97.461966,255.105105,173.616640,85.471129,L17 -> L15 -> L19 -> L4 -> L18 -> L16 -> L12 -> L13 -> L7 -> L8 -> L5 -> L2 -> L20 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1
18,97.345822,296.521513,191.335027,85.471129,L19 -> L4 -> L15 -> L16 -> L18 -> L12 -> L13 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L1 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9
19,106.006079,249.607203,196.388948,85.471129,L17 -> L8 -> L2 -> L20 -> L5 -> L19 -> L15 -> L4 -> L16 -> L18 -> L13 -> L12 -> L7 -> L1 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14
20,99.554444,263.475038,184.833318,85.471129,L17 -> L20 -> L5 -> L8 -> L2 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1 -> L19 -> L4 -> L15 -> L18 -> L16 -> L12 -> L13 -> L7
21,114.594778,323.678685,203.189748,85.471129,L8 -> L2 -> L20 -> L5 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1 -> L19 -> L4 -> L16 -> L18 -> L13 -> L12 -> L7 -> L17 -> L15
22,103.020862,347.619862,196.108963,85.471129,L20 -> L5 -> L8 -> L2 -> L1 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14 -> L19 -> L4 -> L18 -> L16 -> L12 -> L13 -> L7 -> L17 -> L15
23,111.980114,302.472077,185.743187,85.471129,L19 -> L18 -> L16 -> L12 -> L13 -> L7 -> L15 -> L4 -> L17 -> L8 -> L2 -> L20 -> L5 -> L10 -> L3 -> L11 -> L6 -> L14 -> L9 -> L1
24,96.541588,325.559108,217.775737,85.471129,L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L3 -> L10 -> L11 -> L6 -> L14 -> L1 -> L19 -> L4 -> L15 -> L18 -> L16 -> L12 -> L13 -> L7
25,104.781609,244.621254,175.666259,85.471129,L9 -> L11 -> L3 -> L10 -> L6 -> L14 -> L1 -> L20 -> L5 -> L2 -> L8 -> L17 -> L16 -> L18 -> L13 -> L12 -> L7 -> L15 -> L4 -> L19
26,107.044085,352.165046,205.168143,85.471129,L19 -> L18 -> L16 -> L12 -> L13 -> L7 -> L15 -> L4 -> L17 -> L5 -> L8 -> L2 -> L20 -> L9 -> L11 -> L6 -> L3 -> L10 -> L14 -> L1
27,96.980116,357.874903,199.304713,85.471129,L19 -> L4 -> L15 -> L16 -> L18 -> L13 -> L12 -> L7 -> L17 -> L5 -> L8 -> L2 -> L20 -> L14 -> L3 -> L10 -> L11 -> L6 -> L9 -> L1
28,131.015502,317.071190,211.076748,85.471129,L19 -> L4 -> L18 -> L16 -> L12 -> L13 -> L1 -> L9 -> L3 -> L10 -> L11 -> L6 -> L14 -> L20 -> L5 -> L8 -> L2 -> L15 -> L7 -> L17
29,93.830026,283.148827,177.659776,85.471129,L17 -> L19 -> L15 -> L4 -> L16 -> L18 -> L12 -> L13 -> L7 -> L8 -> L5 -> L2 -> L20 -> L1 -> L9 -> L6 -> L11 -> L3 -> L10 -> L14
