iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,0.245803,15.037251,7.347557,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
2,4.524523,19.137402,7.498720,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
3,0.245803,10.120500,6.772625,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
4,0.245803,9.555015,5.535721,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
5,0.245803,11.942095,5.412996,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
6,0.245803,11.942095,5.859205,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
7,0.245803,11.609376,5.396314,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
8,0.245803,13.538965,6.081368,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
9,0.245803,11.754579,6.044371,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
10,0.245803,9.555605,6.018151,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
11,0.245803,8.487675,5.313667,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
12,0.245803,10.120838,6.017089,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
13,0.245803,11.754579,6.259046,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
14,0.245803,15.393047,7.325048,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,0.245803,11.370961,6.317922,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
16,4.524523,10.863715,7.464879,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
17,4.524523,11.534013,7.225287,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
18,0.245803,11.226072,7.099260,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
19,2.264149,15.295574,8.171597,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
20,0.245803,9.412694,5.315533,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
21,2.264149,13.540637,6.713086,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
22,0.245803,14.768192,7.061837,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
23,4.524999,13.537599,7.351331,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
24,0.245803,9.914592,6.882893,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
25,0.245803,15.953072,5.684045,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
26,0.245803,9.555407,6.997505,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
27,0.245803,10.121357,5.666714,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
28,2.264149,14.147984,6.326132,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
29,0.245803,11.370961,6.521817,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
30,0.245803,15.039661,7.029202,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
31,0.245803,17.932081,7.278270,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
32,0.245803,9.412258,5.458765,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
33,0.245803,11.754579,6.412988,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
34,0.245803,9.914592,5.759944,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
35,1.112839,11.609756,6.226888,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
36,0.245803,11.942095,6.177112,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
37,0.245803,15.185355,7.349892,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
38,0.245803,10.120838,6.347477,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
39,1.112839,9.189595,5.070225,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
40,0.245803,12.745754,6.810049,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
41,0.245803,11.856627,6.008949,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
42,0.245803,9.767319,5.900893,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
43,0.245803,11.942095,6.574664,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
44,2.455624,11.941494,6.528761,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
45,1.112839,15.039463,6.908507,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
46,4.524523,11.942095,7.657699,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
47,0.245803,15.185355,6.421778,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
48,0.245803,10.390987,7.193842,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
49,0.245803,10.832594,5.849835,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
50,0.245803,15.039661,6.146089,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
51,2.455624,9.412302,6.257625,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
