iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,356.550882,2502.632162,1064.568889,356.550882,L18 -> L11 -> L24 -> L21 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L34 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L25 -> L9 -> L13 -> L1 -> L32 -> L23 -> L20 -> L22 -> L4 -> L27 -> L8 -> L26
2,494.744086,3163.370354,1047.679966,356.550882,L18 -> L11 -> L21 -> L24 -> L37 -> L16 -> L5 -> L36 -> L26 -> L8 -> L4 -> L23 -> L22 -> L20 -> L1 -> L32 -> L9 -> L13 -> L6 -> L29 -> L33 -> L31 -> L14 -> L2 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L15 -> L17 -> L28 -> L39 -> L12 -> L10 -> L3 -> L25 -> L34 -> L27
3,288.468670,3433.778513,972.396105,288.468670,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L38 -> L7 -> L30 -> L39 -> L19 -> L40 -> L28 -> L34 -> L3 -> L25 -> L35 -> L12 -> L10 -> L33 -> L29 -> L14 -> L31 -> L2 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L26 -> L8 -> L18 -> L36
4,301.938649,1528.389026,668.284735,288.468670,L11 -> L37 -> L15 -> L17 -> L16 -> L24 -> L21 -> L18 -> L36 -> L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L1 -> L13 -> L9 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L3 -> L34 -> L35 -> L40 -> L19 -> L39 -> L28 -> L5 -> L30 -> L38 -> L7
5,263.053068,3821.609001,806.269606,263.053068,L36 -> L18 -> L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L38 -> L7 -> L30 -> L39 -> L19 -> L40 -> L28 -> L34 -> L3 -> L25 -> L35 -> L12 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
6,393.978847,2668.046914,795.541372,263.053068,L18 -> L21 -> L24 -> L37 -> L16 -> L17 -> L30 -> L38 -> L7 -> L39 -> L28 -> L3 -> L34 -> L25 -> L40 -> L19 -> L5 -> L15 -> L36 -> L11 -> L20 -> L22 -> L31 -> L14 -> L2 -> L10 -> L35 -> L12 -> L29 -> L33 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26
7,329.832504,2960.309847,903.070176,263.053068,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L38 -> L7 -> L36 -> L18 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L34 -> L25 -> L33 -> L29 -> L2 -> L6 -> L13 -> L9 -> L31 -> L14 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L30
8,360.357568,3688.052660,784.415160,263.053068,L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L36 -> L18 -> L6 -> L31 -> L14 -> L2 -> L10 -> L12 -> L33 -> L29 -> L13 -> L9
9,323.970686,917.523523,634.129853,263.053068,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L5 -> L17 -> L39 -> L28 -> L12 -> L40 -> L19 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L35 -> L25 -> L34 -> L3
10,341.521372,778.229368,606.343392,263.053068,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L15 -> L39 -> L28 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L34 -> L25 -> L35 -> L40 -> L19 -> L3 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L8 -> L4 -> L26
11,330.032154,964.210838,615.267112,263.053068,L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L6 -> L9 -> L13 -> L31 -> L2 -> L14 -> L29 -> L33 -> L35 -> L40 -> L19 -> L39 -> L28 -> L10 -> L12 -> L25 -> L34 -> L3 -> L1 -> L11
12,331.720337,1456.022084,683.913853,263.053068,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L28 -> L39 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L36 -> L32 -> L1 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L34 -> L3 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
13,342.709440,950.888105,673.731121,263.053068,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L39 -> L28 -> L12 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L36 -> L20 -> L22 -> L27 -> L23 -> L32 -> L34 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L25 -> L3 -> L1 -> L4 -> L8 -> L26 -> L18
14,374.077214,2758.501094,780.868500,263.053068,L18 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L39 -> L5 -> L30 -> L38 -> L7 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L14 -> L2 -> L31 -> L33 -> L29 -> L10 -> L35 -> L40 -> L19 -> L28 -> L12 -> L25 -> L3 -> L34 -> L6 -> L9 -> L13 -> L11
15,348.328704,1660.125645,708.238364,263.053068,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L20 -> L22 -> L27 -> L8 -> L4 -> L23 -> L32 -> L1 -> L9 -> L13 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L35 -> L18 -> L26
16,393.057800,2114.551501,673.710738,263.053068,L36 -> L18 -> L11 -> L21 -> L24 -> L37 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L19 -> L39 -> L28 -> L35 -> L40 -> L25 -> L12 -> L33 -> L29 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L10 -> L3 -> L34 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L15
17,300.277035,3426.099567,1086.762908,263.053068,L18 -> L36 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L12 -> L17 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L37 -> L24 -> L21 -> L11
