iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,457.692893,4667.773143,1372.369025,457.692893,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L5 -> L30 -> L38 -> L7 -> L17 -> L39 -> L19 -> L40 -> L28 -> L35 -> L12 -> L10 -> L33 -> L29 -> L14 -> L31 -> L2 -> L6 -> L9 -> L13 -> L1 -> L25 -> L3 -> L34 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L36 -> L18
2,550.826277,4310.198050,1188.513610,457.692893,L36 -> L18 -> L11 -> L21 -> L37 -> L24 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L19 -> L28 -> L15 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L39 -> L3 -> L34 -> L25
3,394.111791,1430.411055,1094.550507,394.111791,L36 -> L18 -> L11 -> L21 -> L24 -> L37 -> L16 -> L5 -> L30 -> L38 -> L7 -> L15 -> L17 -> L28 -> L39 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
4,487.894928,1444.079983,983.149553,394.111791,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L39 -> L28 -> L3 -> L25 -> L40 -> L19 -> L30 -> L38 -> L7 -> L36 -> L18 -> L8 -> L26 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L35 -> L12 -> L34
5,407.351338,3481.932481,1123.811808,394.111791,L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L13 -> L9 -> L6 -> L29 -> L33 -> L31 -> L14 -> L2 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L28 -> L39 -> L40 -> L19 -> L5 -> L30 -> L38 -> L7 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11 -> L36 -> L18
6,491.762257,1238.803576,925.600018,394.111791,L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L21 -> L11 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L34 -> L25 -> L35 -> L40 -> L19 -> L28 -> L39 -> L3 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L30 -> L38 -> L7 -> L36
7,525.087166,1471.630621,941.361187,394.111791,L36 -> L18 -> L26 -> L4 -> L8 -> L23 -> L27 -> L20 -> L22 -> L32 -> L1 -> L3 -> L34 -> L25 -> L40 -> L19 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L12 -> L10 -> L35 -> L28 -> L39 -> L5 -> L38 -> L7 -> L30 -> L17 -> L15 -> L16 -> L24 -> L37 -> L11 -> L21
8,409.900040,1427.413380,1005.101851,394.111791,L18 -> L11 -> L21 -> L37 -> L24 -> L16 -> L15 -> L17 -> L5 -> L7 -> L30 -> L38 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L34 -> L3 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9
9,641.695953,1301.676586,970.912990,394.111791,L18 -> L11 -> L17 -> L5 -> L33 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L29 -> L10 -> L12 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L34 -> L3 -> L1 -> L32 -> L27 -> L23 -> L22 -> L20 -> L21 -> L24 -> L37 -> L16 -> L15 -> L7 -> L30 -> L38 -> L36 -> L26 -> L4 -> L8
10,520.168244,1299.668369,909.125569,394.111791,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L39 -> L28 -> L25 -> L3 -> L34 -> L6 -> L9 -> L13 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L5 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L14 -> L31 -> L2 -> L1
11,557.147918,1305.634836,936.106629,394.111791,L18 -> L36 -> L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L25 -> L35 -> L40 -> L19 -> L7 -> L30 -> L38 -> L15 -> L16 -> L17 -> L5 -> L39 -> L28 -> L10 -> L12 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L33 -> L3 -> L34 -> L22 -> L20
12,442.535233,1296.962894,910.866191,394.111791,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L19 -> L28 -> L34 -> L25 -> L35 -> L40 -> L3 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L8 -> L4 -> L26
