iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,10.185698,32.165572,17.568211,10.185698,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
2,7.518591,24.634985,16.239440,7.518591,L1 -> L2 -> L3 -> L5 -> L6 -> L7 -> L8 -> L4
3,7.300648,34.022829,16.988366,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
4,7.300648,30.945354,15.895576,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
5,7.300648,27.590186,15.555827,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
6,7.300648,31.816763,17.197083,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
7,7.300648,29.395070,16.079230,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
8,9.344499,29.035369,16.355591,7.300648,L8 -> L7 -> L6 -> L5 -> L4 -> L1 -> L2 -> L3
9,7.300648,24.633645,14.803144,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
10,7.300648,25.484158,16.150185,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
11,7.300648,34.021338,17.414122,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
12,7.300648,48.149597,18.129468,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
13,7.300648,30.945354,13.620406,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
14,7.300648,30.945354,16.313196,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
15,7.300648,41.204433,17.386416,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
16,7.300648,31.818455,15.625825,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
17,7.518301,27.591121,17.099457,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
18,7.300648,42.049536,14.591196,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
19,7.300648,34.811693,17.965061,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
20,7.300648,26.780414,14.630620,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
21,7.300648,40.097503,15.765975,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
22,7.300648,27.275015,16.044769,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
23,7.300648,23.664685,14.807666,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
24,7.300648,28.802144,16.612289,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
25,10.185698,25.742801,16.622512,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
26,7.300648,24.890568,15.528183,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
27,7.300648,28.172765,16.448818,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
28,7.518480,30.945354,16.636442,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
29,7.518591,24.890568,16.772834,7.300648,L1 -> L2 -> L3 -> L5 -> L6 -> L7 -> L8 -> L4
30,7.300648,32.164855,15.770016,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
31,7.300648,24.633775,14.918882,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
32,7.300648,35.944993,16.448681,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
33,7.300648,24.633968,15.782379,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
34,10.185698,25.486201,16.146514,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
35,7.300648,30.945354,18.450527,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
36,7.300648,32.745337,19.522114,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
37,7.518301,28.709771,17.235972,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
38,7.300648,33.650621,19.041705,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
39,7.300648,24.890568,16.689471,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
40,7.300648,34.888026,17.717515,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
41,7.300648,31.819439,16.347167,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
42,7.300648,35.148649,15.240925,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
43,7.518301,33.650621,17.482366,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
44,7.518301,25.485878,15.542363,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
45,7.300648,35.148649,17.836750,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
46,7.300648,28.801461,16.796893,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
47,7.518480,32.290556,16.270237,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
48,7.300648,31.817546,15.458522,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
49,7.300648,38.111166,18.483261,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
