run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,99999.000000,1.4898,58.5000,10.9799,0.0000,5.1782,94.1983,94.2,4,0,279.37,D -> 2 -> L9 -> 2 -> 1 -> L39 -> 4 -> L4 -> L19 -> 1 -> 2 -> L9 -> L43
2,99999.000000,10.5424,420.6000,71.3086,0.0000,23.8102,52.5016,52.5,30,0,600.17,D -> 2 -> L9 -> 32 -> L48 -> 10 -> L18 -> 16 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L36 -> L38 -> L22 -> L13 -> 9 -> L14 -> CS11 -> CS5 -> CS10 -> 24 -> CS19 -> L3 -> L25 -> L34 -> L31 -> L15 -> L31 -> L34 -> L25 -> L3 -> CS19 -> L52 -> CS19 -> L3 -> L25 -> CS20 -> 50 -> L1 -> L12 -> CS3 -> CS25 -> L39 -> 4 -> L4 -> L19 -> L27 -> L10 -> L42 -> 27 -> L32 -> L40 -> CS7 -> L51 -> CS7 -> L40 -> 17 -> L47 -> 17 -> L32 -> L42 -> 47 -> 23 -> CS15 -> L6 -> L29 -> 44 -> L6 -> CS15 -> 23 -> L4 -> L19 -> 1 -> 2 -> L9 -> 32 -> L50 -> CS4 -> L48 -> CS4 -> L9 -> L43
3,99999.000000,1.0629,43.0000,7.8088,0.0000,3.2300,95.4212,95.4,3,0,447.09,D -> 2 -> L9 -> 32 -> L48 -> CS4 -> L50 -> CS4 -> L9 -> L43
4,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,287.03,D -> 2 -> L9 -> L43
5,99999.000000,4.6181,181.0900,32.1742,0.0000,10.7474,78.5732,78.6,17,0,562.51,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 27 -> L51 -> CS7 -> L40 -> 17 -> L47 -> 17 -> L32 -> L42 -> 47 -> 23 -> L4 -> 23 -> CS15 -> L6 -> L29 -> 44 -> L6 -> L29 -> CS21 -> 36 -> L17 -> 35 -> L12 -> L1 -> L34 -> L31 -> L15 -> CS3 -> 29 -> L43
6,99999.000000,0.3262,12.8700,2.7739,0.0000,1.8224,99.0485,99.0,1,0,297.00,D -> 2 -> L9 -> L43
7,99999.000000,7.6850,302.2100,52.6872,0.0000,21.6784,68.9912,69.0,26,0,473.37,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 45 -> L27 -> L19 -> 1 -> L39 -> 4 -> L4 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> 35 -> L12 -> L15 -> L1 -> L31 -> L34 -> L25 -> L3 -> L25 -> L34 -> L25 -> L3 -> CS19 -> L52 -> L8 -> L28 -> L33 -> L28 -> L36 -> L38 -> L22 -> L38 -> L13 -> CS11 -> L24 -> L20 -> L24 -> L7 -> CS17 -> L44 -> CS17 -> L14 -> CS11 -> CS5 -> CS10 -> L23 -> 28 -> L17 -> 35 -> L12 -> CS3 -> 29 -> L43
8,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,388.17,D -> 2 -> L9 -> L43
9,99999.000000,2.8769,111.9000,20.6523,0.0000,9.4656,88.8133,88.8,9,0,352.35,D -> 1 -> L19 -> L27 -> L10 -> L42 -> 47 -> 23 -> CS15 -> L6 -> L29 -> CS21 -> 36 -> 35 -> L12 -> L15 -> L31 -> L34 -> L1 -> L31 -> CS3 -> 29 -> L43
10,99999.000000,0.3262,12.8700,2.7698,0.0000,1.8224,99.0526,99.1,2,0,265.87,D -> 2 -> L9 -> L43
