run_id,objective,total_time_h,total_distance_km,energy_consumed_kWh,energy_charged_static_kWh,energy_charged_dynamic_kWh,final_battery_kWh,final_battery_pct,packages_delivered,num_charging_stops,runtime_s,route
1,125.356008,6.4599,262.9700,41.6684,0.0000,10.4754,68.8070,68.8,28,0,335.50,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> L21 -> L25 -> 24 -> L5 -> L6 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
2,121.602355,6.5568,264.9300,39.2041,0.0000,4.2806,65.0765,65.1,28,0,461.13,D -> 2 -> L9 -> L8 -> L1 -> CS8 -> L11 -> 19 -> 5 -> L15 -> L18 -> 6 -> L9 -> 2 -> 1 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> L6 -> L25 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> L21 -> L12 -> L13 -> CS14 -> 9 -> L24 -> L2 -> 1 -> D
3,124.215899,6.5796,265.7100,39.2780,0.0000,4.2806,65.0026,65.0,28,0,368.39,D -> 2 -> L9 -> L8 -> L1 -> CS8 -> L11 -> 19 -> 5 -> L15 -> L18 -> 6 -> L9 -> 2 -> 1 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> CS1 -> L3 -> L14 -> L27 -> L23 -> L14 -> L3 -> L6 -> L25 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> L21 -> L12 -> L13 -> CS14 -> 9 -> L24 -> L2 -> 1 -> D
4,125.077646,6.4298,261.4800,41.3045,0.0000,10.1422,68.8377,68.8,28,0,375.76,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> L13 -> L12 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> L6 -> L25 -> L21 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
5,122.755308,6.3179,257.6500,39.3604,0.0000,9.5268,70.1664,70.2,28,0,223.57,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> 10 -> 24 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
6,125.078579,6.4298,261.4800,41.3072,0.0000,10.1422,68.8350,68.8,28,0,245.85,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> L13 -> L12 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> L6 -> L25 -> L21 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
7,122.756674,6.3179,257.6500,39.3632,0.0000,9.5268,70.1636,70.2,28,0,680.30,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> 10 -> 24 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
8,124.629529,6.3681,258.3300,39.1429,0.0000,8.8910,69.7481,69.7,28,0,200.24,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> L6 -> 10 -> 24 -> L5 -> 24 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
9,125.370439,6.4092,264.0300,42.3790,0.0000,11.6688,69.2898,69.3,28,0,218.04,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L14 -> L23 -> L14 -> L3 -> L6 -> L25 -> L21 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
10,124.906725,6.3717,255.9000,38.3880,0.0000,8.0002,69.6122,69.6,28,0,293.80,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> L13 -> L12 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> 10 -> 24 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
1,124.803071,6.3990,264.0100,42.3796,0.0000,11.6688,69.2892,69.3,28,0,428.96,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> L3 -> L14 -> L27 -> L23 -> L14 -> L3 -> L6 -> L25 -> L21 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
2,125.356975,6.4599,262.9700,41.6768,0.0000,10.4754,68.7986,68.8,28,0,332.49,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> L21 -> L25 -> 24 -> L5 -> L6 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
3,125.356008,6.4599,262.9700,41.6684,0.0000,10.4754,68.8070,68.8,28,0,359.19,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> L21 -> L25 -> 24 -> L5 -> L6 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
4,124.907099,6.3717,255.9000,38.3916,0.0000,8.0002,69.6086,69.6,28,0,615.55,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> L13 -> L12 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> 10 -> 24 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
5,124.694371,6.6388,271.0200,41.0295,0.0000,6.4430,65.4135,65.4,28,0,220.36,D -> 2 -> L9 -> L8 -> L1 -> CS8 -> L11 -> 19 -> 5 -> L15 -> L18 -> 6 -> L9 -> 2 -> 1 -> L2 -> L24 -> 9 -> CS14 -> L13 -> L12 -> L21 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> L21 -> L25 -> L6 -> L3 -> L14 -> L23 -> L27 -> 7 -> CS1 -> L17 -> CS12 -> L16 -> L26 -> 21 -> 20 -> 1 -> D
6,121.602355,6.5568,264.9300,39.2041,0.0000,4.2806,65.0765,65.1,28,0,485.94,D -> 2 -> L9 -> L8 -> L1 -> CS8 -> L11 -> 19 -> 5 -> L15 -> L18 -> 6 -> L9 -> 2 -> 1 -> 20 -> 21 -> L26 -> L16 -> CS12 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> L6 -> L25 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> L21 -> L12 -> L13 -> CS14 -> 9 -> L24 -> L2 -> 1 -> D
7,125.174808,6.3511,258.4500,39.4627,0.0000,9.5268,70.0641,70.1,28,0,294.42,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L14 -> L23 -> L14 -> L3 -> 14 -> 10 -> 24 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
8,125.371431,6.4092,264.0300,42.3782,0.0000,11.6688,69.2906,69.3,28,0,381.45,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L14 -> L23 -> L14 -> L3 -> L6 -> L25 -> L21 -> 24 -> L5 -> 14 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> L28 -> CS9 -> L19 -> L10 -> 18 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
9,124.630895,6.3681,258.3300,39.1457,0.0000,8.8910,69.7453,69.7,28,0,616.39,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> L6 -> 10 -> 24 -> L5 -> 24 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
10,122.756674,6.3179,257.6500,39.3632,0.0000,9.5268,70.1636,70.2,28,0,248.58,D -> 1 -> L2 -> L24 -> L2 -> 20 -> 21 -> L26 -> L16 -> 8 -> L13 -> L12 -> CS1 -> L17 -> CS1 -> 7 -> L27 -> L23 -> L14 -> L3 -> 14 -> 10 -> 24 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> 16 -> L20 -> 16 -> L4 -> L22 -> L28 -> L7 -> 3 -> 23 -> CS13 -> CS2 -> 5 -> L15 -> L18 -> L15 -> 5 -> L11 -> CS8 -> L8 -> L1 -> L8 -> L9 -> 2 -> D
