iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,425.532816,3633.011982,969.626630,425.532816,L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L7 -> L38 -> L36 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L1 -> L25 -> L35 -> L40 -> L19 -> L5 -> L30 -> L28 -> L39 -> L3 -> L34 -> L14 -> L2 -> L31 -> L10 -> L12 -> L33 -> L29 -> L6 -> L9 -> L13 -> L26
2,387.604955,3830.716822,890.851994,387.604955,L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L39 -> L5 -> L30 -> L7 -> L38 -> L18 -> L36 -> L11 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L32 -> L1 -> L35 -> L40 -> L19 -> L28 -> L34 -> L3 -> L25 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L13 -> L6 -> L9 -> L20
3,288.732511,4274.331085,925.037599,288.732511,L11 -> L24 -> L21 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L19 -> L40 -> L28 -> L34 -> L25 -> L3 -> L35 -> L12 -> L10 -> L33 -> L29 -> L14 -> L31 -> L2 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
4,350.205523,3071.567314,888.668479,288.732511,L22 -> L20 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L28 -> L3 -> L34 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L25 -> L35 -> L19 -> L40 -> L39 -> L24 -> L37 -> L18 -> L36
5,370.842364,1176.680023,660.072551,288.732511,L18 -> L11 -> L21 -> L24 -> L37 -> L5 -> L39 -> L30 -> L38 -> L7 -> L17 -> L16 -> L15 -> L36 -> L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L1 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L28 -> L25 -> L3 -> L34 -> L13 -> L9
6,318.842906,1408.441756,758.627747,288.732511,L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L28 -> L40 -> L19 -> L39 -> L5 -> L7 -> L30 -> L38 -> L36 -> L18 -> L11 -> L20 -> L22 -> L3 -> L34 -> L25 -> L35 -> L10 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L1 -> L32 -> L27 -> L23 -> L4 -> L8 -> L26
7,343.433941,940.305453,634.334222,288.732511,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18 -> L4 -> L23 -> L27 -> L20 -> L22 -> L32 -> L1 -> L13 -> L9 -> L6 -> L29 -> L31 -> L14 -> L2 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L33 -> L25 -> L34 -> L3 -> L26 -> L8
8,324.137974,1110.433227,646.128114,288.732511,L18 -> L36 -> L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L33 -> L29 -> L12 -> L10 -> L35 -> L40 -> L19 -> L3 -> L34 -> L25 -> L28 -> L39 -> L17 -> L16 -> L15 -> L38 -> L7 -> L5 -> L30
9,321.527501,2409.688582,715.297220,288.732511,L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L25 -> L40 -> L39 -> L19 -> L28 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L3 -> L34
10,284.034978,2087.955716,796.615223,284.034978,L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L35 -> L12 -> L40 -> L19 -> L3 -> L34 -> L25 -> L28 -> L39 -> L38 -> L7 -> L30 -> L5 -> L17 -> L16 -> L15 -> L37 -> L24 -> L21 -> L11 -> L18 -> L36
11,374.671682,2151.039105,784.819292,284.034978,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L5 -> L17 -> L30 -> L38 -> L7 -> L36 -> L18 -> L8 -> L26 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L1 -> L3 -> L34 -> L6 -> L13 -> L9 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2
12,369.466753,2476.703434,661.925057,284.034978,L11 -> L18 -> L24 -> L21 -> L37 -> L15 -> L16 -> L17 -> L5 -> L7 -> L30 -> L38 -> L36 -> L26 -> L8 -> L4 -> L27 -> L32 -> L23 -> L1 -> L34 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L10 -> L25 -> L3 -> L6 -> L13 -> L9 -> L20 -> L22
13,276.553654,2172.499368,758.534111,276.553654,L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L1 -> L9 -> L13 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L25 -> L35 -> L19 -> L40 -> L28 -> L39 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11 -> L18 -> L36
14,295.224090,1075.565134,613.374574,276.553654,L18 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L7 -> L30 -> L38 -> L36 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L13 -> L9 -> L1
15,362.837435,1663.840702,671.399589,276.553654,L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L1 -> L34 -> L3 -> L25 -> L40 -> L19 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L28 -> L39 -> L17 -> L16 -> L15 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18 -> L22 -> L20 -> L32
16,290.736760,3475.597828,737.821784,276.553654,L11 -> L21 -> L24 -> L37 -> L17 -> L16 -> L15 -> L38 -> L7 -> L30 -> L5 -> L25 -> L33 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
17,254.112600,1388.597644,673.687425,254.112600,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L39 -> L19 -> L40 -> L28 -> L34 -> L3 -> L25 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L13 -> L9 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26
18,285.958927,1587.902381,673.046335,254.112600,L11 -> L21 -> L24 -> L37 -> L16 -> L15 -> L17 -> L5 -> L39 -> L28 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L23 -> L27 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L25 -> L3 -> L34 -> L22 -> L20
19,246.896908,765.554023,596.530670,246.896908,L18 -> L36 -> L22 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L28 -> L39 -> L17 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L37 -> L24 -> L21 -> L11
20,380.017588,795.467651,598.594599,246.896908,L11 -> L21 -> L24 -> L37 -> L16 -> L5 -> L30 -> L38 -> L7 -> L15 -> L17 -> L19 -> L39 -> L28 -> L34 -> L25 -> L35 -> L40 -> L3 -> L6 -> L9 -> L13 -> L33 -> L10 -> L12 -> L29 -> L31 -> L14 -> L2 -> L1 -> L32 -> L23 -> L20 -> L22 -> L4 -> L27 -> L8 -> L26 -> L18 -> L36
21,263.278109,3814.443139,782.458515,246.896908,L18 -> L36 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L39 -> L40 -> L19 -> L28 -> L3 -> L34 -> L25 -> L35 -> L10 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26 -> L11
22,262.842614,801.137031,622.026917,246.896908,L26 -> L4 -> L8 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L33 -> L29 -> L10 -> L12 -> L25 -> L3 -> L34 -> L35 -> L40 -> L19 -> L28 -> L39 -> L38 -> L7 -> L30 -> L5 -> L17 -> L16 -> L15 -> L37 -> L24 -> L21 -> L11 -> L18 -> L36
