iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,0.245803,14.495414,6.465000,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
2,0.245803,9.554817,5.101078,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
3,2.264149,11.941494,6.515005,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
4,0.245803,13.588515,6.102440,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
5,0.245803,11.369109,6.227887,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
6,0.245803,14.147984,6.463845,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
7,0.245803,9.555015,6.207765,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
8,2.455624,9.554817,6.386745,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
9,0.245803,9.412892,5.387578,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
10,4.524523,9.411668,6.248296,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
11,2.264149,11.369109,6.340589,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
12,2.264149,9.889868,6.737336,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
13,0.245803,11.941494,6.537153,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
14,0.245803,9.914592,6.579089,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,0.245803,14.786489,6.131253,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
16,0.245803,14.736297,7.093107,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
17,4.524523,19.137402,7.189165,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
18,1.112839,19.137402,8.365096,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
19,0.245803,11.942095,6.776471,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
20,0.245803,13.537599,6.243621,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
21,0.245803,10.121357,6.880298,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
22,1.112839,11.369109,6.026852,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
23,0.245803,15.185554,6.786826,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
24,2.455624,11.369109,6.737218,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
25,3.093558,11.607305,7.024829,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
26,0.245803,15.185355,6.672161,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
27,4.524523,11.754579,8.085308,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
28,2.264149,11.369109,5.807044,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
29,0.245803,9.767319,5.786848,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
30,2.264149,11.367001,7.153048,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
31,4.524999,11.853141,7.752583,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
32,0.245803,15.039463,6.727173,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
33,0.245803,11.754579,6.601671,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
34,0.245803,9.412694,6.026352,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
35,2.455624,11.609756,6.743145,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
36,2.264149,16.605405,6.926270,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
37,0.245803,9.412694,5.726455,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
38,0.245803,10.832594,6.376207,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
39,2.264149,14.883570,6.893560,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
40,4.524999,21.357085,8.183885,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
41,0.245803,11.369109,6.722425,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
42,0.245803,19.137402,6.861745,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
43,4.524523,15.185355,7.525275,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
44,0.245803,11.609376,6.432974,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
45,3.093558,17.082674,6.771102,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
46,0.245803,11.754579,6.815637,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
47,0.245803,19.133614,7.548380,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
48,0.245803,15.393047,6.624186,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
49,0.245803,9.555015,5.591296,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
50,0.245803,19.133614,6.966655,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
51,0.245803,9.555407,6.650348,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
