iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-4.787690,-4.041277,-4.264227,-4.787690,L3 -> L1 -> L2
2,-4.787690,-4.041277,-4.291025,-4.787690,L3 -> L1 -> L2
3,-4.787690,-4.041277,-4.291038,-4.787690,L3 -> L1 -> L2
4,-4.787690,-4.041277,-4.377826,-4.787690,L3 -> L1 -> L2
5,-4.787690,-4.041277,-4.450022,-4.787690,L3 -> L1 -> L2
6,-4.787690,-4.041277,-4.525585,-4.787690,L3 -> L1 -> L2
7,-4.787690,-4.041277,-4.458741,-4.787690,L3 -> L1 -> L2
8,-4.746671,-4.041277,-4.289521,-4.787690,L2 -> L3 -> L1
9,-4.787690,-4.041277,-4.458741,-4.787690,L3 -> L1 -> L2
10,-4.787690,-4.041277,-4.467780,-4.787690,L3 -> L1 -> L2
11,-4.787690,-4.041277,-4.435109,-4.787690,L3 -> L1 -> L2
12,-4.787690,-4.041277,-4.411452,-4.787690,L3 -> L1 -> L2
13,-4.787690,-4.041277,-4.313166,-4.787690,L3 -> L1 -> L2
14,-4.787690,-4.041277,-4.358417,-4.787690,L3 -> L1 -> L2
15,-4.787690,-4.041277,-4.356767,-4.787690,L3 -> L1 -> L2
16,-4.787690,-4.041277,-4.347353,-4.787690,L3 -> L1 -> L2
17,-4.787690,-4.041277,-4.379323,-4.787690,L3 -> L1 -> L2
18,-4.787690,-4.041277,-4.391502,-4.787690,L3 -> L1 -> L2
19,-4.787690,-4.041277,-4.405305,-4.787690,L3 -> L1 -> L2
20,-4.787690,-4.041277,-4.498099,-4.787690,L3 -> L1 -> L2
21,-4.787690,-4.041277,-4.366201,-4.787690,L3 -> L1 -> L2
22,-4.787690,-4.041277,-4.415140,-4.787690,L3 -> L1 -> L2
23,-4.787690,-4.041277,-4.552397,-4.787690,L3 -> L1 -> L2
24,-4.787690,-4.041277,-4.366194,-4.787690,L3 -> L1 -> L2
25,-4.787690,-4.041277,-4.379469,-4.787690,L3 -> L1 -> L2
26,-4.787690,-4.041277,-4.448225,-4.787690,L3 -> L1 -> L2
27,-4.787690,-4.041277,-4.277362,-4.787690,L3 -> L1 -> L2
28,-4.787690,-4.041277,-4.432504,-4.787690,L3 -> L1 -> L2
29,-4.787690,-4.041277,-4.363615,-4.787690,L3 -> L1 -> L2
30,-4.787690,-4.041277,-4.411458,-4.787690,L3 -> L1 -> L2
31,-4.787690,-4.041277,-4.399292,-4.787690,L3 -> L1 -> L2
32,-4.787690,-4.041277,-4.360862,-4.787690,L3 -> L1 -> L2
33,-4.787690,-4.041277,-4.330931,-4.787690,L3 -> L1 -> L2
34,-4.787690,-4.041277,-4.488284,-4.787690,L3 -> L1 -> L2
35,-4.787690,-4.041277,-4.362513,-4.787690,L3 -> L1 -> L2
36,-4.787690,-4.041277,-4.432103,-4.787690,L3 -> L1 -> L2
37,-4.787690,-4.041277,-4.416262,-4.787690,L3 -> L1 -> L2
38,-4.787690,-4.041277,-4.385756,-4.787690,L3 -> L1 -> L2
39,-4.787690,-4.041277,-4.338868,-4.787690,L3 -> L1 -> L2
40,-4.787690,-4.041277,-4.464473,-4.787690,L3 -> L1 -> L2
41,-4.787690,-4.314669,-4.450410,-4.787690,L3 -> L1 -> L2
42,-4.787690,-4.041277,-4.352531,-4.787690,L3 -> L1 -> L2
43,-4.787690,-4.041277,-4.375247,-4.787690,L3 -> L1 -> L2
44,-4.787690,-4.041277,-4.475310,-4.787690,L3 -> L1 -> L2
45,-4.787690,-4.314669,-4.424721,-4.787690,L3 -> L1 -> L2
46,-4.787690,-4.041277,-4.364557,-4.787690,L3 -> L1 -> L2
47,-4.787690,-4.041277,-4.256296,-4.787690,L3 -> L1 -> L2
48,-4.787690,-4.041277,-4.355831,-4.787690,L3 -> L1 -> L2
49,-4.787690,-4.041277,-4.403120,-4.787690,L3 -> L1 -> L2
50,-4.787690,-4.041277,-4.350493,-4.787690,L3 -> L1 -> L2
51,-4.787690,-4.041277,-4.440435,-4.787690,L3 -> L1 -> L2
