iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,426.090303,4022.180948,1155.676674,426.090303,L11 -> L21 -> L24 -> L37 -> L16 -> L15 -> L17 -> L5 -> L19 -> L7 -> L30 -> L38 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L40 -> L39 -> L28 -> L3 -> L34 -> L35 -> L25 -> L12 -> L10 -> L9 -> L13 -> L1
2,354.367147,6472.267756,1200.420957,354.367147,L11 -> L21 -> L24 -> L37 -> L16 -> L17 -> L39 -> L28 -> L35 -> L40 -> L19 -> L15 -> L38 -> L7 -> L30 -> L5 -> L25 -> L12 -> L33 -> L10 -> L2 -> L14 -> L31 -> L29 -> L6 -> L13 -> L9 -> L1 -> L3 -> L34 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
3,291.650971,2871.261282,890.992988,291.650971,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L39 -> L19 -> L28 -> L30 -> L38 -> L7 -> L36 -> L18 -> L20 -> L22 -> L1 -> L34 -> L3 -> L25 -> L35 -> L40 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26
4,320.651593,3960.606363,844.431518,291.650971,L21 -> L37 -> L24 -> L16 -> L17 -> L5 -> L15 -> L38 -> L7 -> L30 -> L36 -> L18 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L20 -> L32 -> L3 -> L34 -> L25 -> L40 -> L19 -> L39 -> L28 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L11
5,308.406039,2842.874249,828.376722,291.650971,L18 -> L11 -> L21 -> L24 -> L37 -> L16 -> L15 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L12 -> L40 -> L19 -> L39 -> L28 -> L35 -> L25 -> L3 -> L34 -> L6 -> L13 -> L9 -> L1 -> L32 -> L22
6,285.865594,1389.386744,654.713432,285.865594,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L28 -> L40 -> L19 -> L39 -> L5 -> L7 -> L30 -> L38 -> L36 -> L18 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
7,329.571933,2908.493849,775.192233,285.865594,L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L18 -> L36 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L20 -> L1 -> L13 -> L9 -> L6 -> L14 -> L2 -> L31 -> L33 -> L29 -> L10 -> L12 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L22
8,313.603994,1008.420526,695.056922,285.865594,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L7 -> L30 -> L38 -> L36 -> L18 -> L9 -> L13 -> L6 -> L2 -> L14 -> L31 -> L29 -> L33 -> L10 -> L35 -> L40 -> L39 -> L19 -> L28 -> L12 -> L25 -> L34 -> L3 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L8 -> L4 -> L26
9,321.909805,751.747560,613.989593,285.865594,L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L33 -> L29 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L12 -> L30 -> L15 -> L16 -> L24 -> L21 -> L37 -> L17 -> L5 -> L7 -> L38 -> L18 -> L36
10,367.303970,1913.271005,707.518557,285.865594,L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L39 -> L19 -> L28 -> L25 -> L35 -> L40 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L10 -> L3 -> L34 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L8 -> L4 -> L26 -> L11 -> L36 -> L18
