iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,516.614136,1435.258245,867.335662,516.614136,L26 -> L8 -> L27 -> L4 -> L23 -> L32 -> L1 -> L34 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L28 -> L25 -> L35 -> L40 -> L17 -> L5 -> L7 -> L30 -> L38 -> L15 -> L16 -> L36 -> L18 -> L20 -> L22 -> L3 -> L19 -> L39 -> L37 -> L24 -> L21 -> L11
2,323.512987,3382.879271,1067.365924,323.512987,L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L28 -> L3 -> L34 -> L1 -> L32 -> L20 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L33 -> L29 -> L10 -> L12 -> L25 -> L35 -> L40 -> L19 -> L39 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18
3,377.441560,3063.248171,874.392635,323.512987,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L12 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L5
4,328.304344,1101.094066,792.323588,323.512987,L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L20 -> L22 -> L32 -> L1 -> L34 -> L3 -> L25 -> L40 -> L19 -> L39 -> L28 -> L35 -> L12 -> L10 -> L33 -> L29 -> L14 -> L31 -> L2 -> L6 -> L9 -> L13 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11
5,298.961671,1166.518706,744.538251,298.961671,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L5 -> L30 -> L38 -> L7 -> L39 -> L28 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L13 -> L6 -> L9 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26
6,366.863687,2146.954733,857.924208,298.961671,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L16 -> L17 -> L5 -> L7 -> L38 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L30 -> L15 -> L28 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
7,355.038632,998.216608,712.675044,298.961671,L36 -> L18 -> L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L25 -> L35 -> L40 -> L19 -> L3 -> L34 -> L28 -> L39 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15
8,444.439452,1203.428998,776.733074,298.961671,L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L34 -> L3 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L7 -> L30 -> L38 -> L5 -> L17 -> L16 -> L15 -> L37 -> L24 -> L21 -> L11 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L22 -> L20 -> L18 -> L36
9,296.853548,975.717697,703.675289,296.853548,L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L1 -> L32 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L3 -> L34 -> L35 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11 -> L18 -> L36
10,424.016401,1048.663638,712.491566,296.853548,L20 -> L22 -> L1 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L5 -> L30 -> L38 -> L7 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L33 -> L29 -> L10 -> L12 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L16 -> L18 -> L36
11,462.948139,4613.975632,984.510922,296.853548,L20 -> L22 -> L32 -> L23 -> L1 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L36 -> L18 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L5
