iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,4.524523,11.369109,7.264962,4.524523,L6 -> L5 -> L1 -> L2 -> L3 -> L4
2,0.245803,17.162635,8.050767,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
3,0.245803,11.754579,6.070146,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
4,0.245803,9.412694,6.288006,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
5,0.245803,10.121357,5.756432,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
6,0.245803,13.049323,7.075716,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
7,1.112839,9.890458,6.142723,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
8,0.245803,18.059224,7.708221,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
9,0.245803,9.412694,5.897575,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
10,2.264149,14.883570,7.322474,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
11,0.245803,10.120500,6.129468,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
12,0.245803,15.403048,6.341994,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
13,2.455624,13.537599,6.978497,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
14,0.245803,13.537599,5.945407,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,0.245803,10.120500,7.009160,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
16,0.245803,15.953072,6.750948,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
17,0.245803,11.942095,6.292748,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
18,0.245803,16.963367,6.506601,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
19,0.245803,9.914592,5.691471,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
20,0.245803,14.421788,6.176691,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
21,0.245803,9.190430,5.793500,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
22,0.245803,15.185554,6.485082,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
23,0.245803,9.412302,6.620019,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
24,3.093558,9.554817,6.609845,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
25,0.245803,11.754579,5.699275,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
26,0.245803,11.942095,5.693679,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
27,4.524523,11.369109,7.198649,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
28,0.245803,11.369109,6.452607,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
29,0.245803,10.390987,5.517432,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
30,0.245803,13.537599,6.136327,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
31,0.245803,13.042719,5.192987,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
32,0.245803,10.121357,6.366013,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
33,2.264149,13.598324,6.804329,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
34,0.245803,16.607917,6.858305,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
35,2.264149,13.941120,7.147841,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
36,2.264149,15.953072,6.805114,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
37,2.264149,9.555605,5.961833,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
38,2.264149,9.555605,5.864188,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
39,4.524523,10.120838,7.036676,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
40,0.245803,10.390987,5.980275,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
41,0.245803,13.537599,7.077559,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
42,0.245803,9.914592,5.750497,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
43,1.112839,14.768192,6.451252,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
44,2.264149,15.037251,6.595436,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
45,0.245803,10.974265,6.388588,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
46,0.245803,14.768192,7.160652,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
47,0.245803,11.754579,6.413108,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
48,4.524523,15.037251,7.113108,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
49,0.245803,11.754579,6.265834,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
50,4.524523,21.152300,7.360339,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
51,0.245803,15.403048,7.468650,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
52,2.455624,9.555407,7.241784,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
