iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,371.775186,3516.985854,1040.835651,371.775186,L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L3 -> L34 -> L25 -> L28 -> L39 -> L24 -> L21 -> L11 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18 -> L20 -> L22
2,424.751862,4739.180649,1373.240129,371.775186,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L39 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L34 -> L25 -> L40 -> L19 -> L28 -> L3 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L23 -> L22 -> L4 -> L27 -> L8 -> L26
3,329.934895,5408.913392,1246.486433,329.934895,L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L3 -> L34 -> L25 -> L28 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L17 -> L37 -> L24 -> L21 -> L11 -> L18 -> L36
4,539.884063,5571.140633,1154.055087,329.934895,L11 -> L37 -> L15 -> L16 -> L17 -> L5 -> L24 -> L21 -> L18 -> L36 -> L8 -> L26 -> L4 -> L27 -> L23 -> L20 -> L32 -> L1 -> L34 -> L25 -> L35 -> L40 -> L39 -> L19 -> L28 -> L3 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L30 -> L7 -> L38 -> L22
5,392.919346,2086.277713,893.595419,329.934895,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L5 -> L39 -> L28 -> L3 -> L34 -> L1 -> L32 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L19 -> L40 -> L7 -> L38 -> L18 -> L36
6,275.367524,3354.653733,962.216475,275.367524,L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11 -> L18 -> L36
7,359.195718,1097.813902,805.327449,275.367524,L18 -> L36 -> L11 -> L26 -> L8 -> L4 -> L23 -> L27 -> L22 -> L20 -> L1 -> L32 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L5 -> L30 -> L38 -> L7 -> L15 -> L17 -> L16 -> L24 -> L37 -> L21
8,421.601155,4364.826394,1232.783261,275.367524,L21 -> L11 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L28 -> L35 -> L40 -> L19 -> L10 -> L12 -> L29 -> L31 -> L2 -> L14 -> L6 -> L13 -> L9 -> L33 -> L25 -> L3 -> L34 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L26 -> L8 -> L18 -> L36
9,410.118349,1065.071222,758.844818,275.367524,L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L35 -> L19 -> L5 -> L17 -> L15 -> L16 -> L37 -> L24 -> L21 -> L11 -> L8 -> L26 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L34 -> L3 -> L25 -> L12 -> L40 -> L28 -> L39 -> L30 -> L7 -> L38 -> L36 -> L18
10,419.127433,1241.915244,828.400809,275.367524,L36 -> L18 -> L24 -> L37 -> L21 -> L11 -> L8 -> L26 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L35 -> L12 -> L40 -> L19 -> L28 -> L25 -> L3 -> L34 -> L39 -> L5 -> L30 -> L38 -> L7 -> L15 -> L16 -> L17
11,422.814603,2087.642407,934.206946,275.367524,L11 -> L21 -> L24 -> L37 -> L16 -> L15 -> L17 -> L5 -> L19 -> L39 -> L30 -> L38 -> L7 -> L36 -> L18 -> L27 -> L23 -> L32 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L40 -> L28 -> L35 -> L25 -> L34 -> L3 -> L1 -> L22 -> L20 -> L4 -> L8 -> L26
12,427.309619,2280.887539,848.320615,275.367524,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L20 -> L32 -> L23 -> L27 -> L26 -> L8 -> L2 -> L14 -> L31 -> L29 -> L33 -> L12 -> L10 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L34 -> L3 -> L6 -> L13 -> L9 -> L1 -> L22 -> L4
13,297.661778,2924.885086,856.059280,275.367524,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L1 -> L32 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34
14,384.869720,1898.821822,835.290283,275.367524,L16 -> L17 -> L5 -> L15 -> L38 -> L7 -> L30 -> L36 -> L18 -> L21 -> L24 -> L37 -> L11 -> L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L1
15,440.111623,1347.807692,796.086104,275.367524,L18 -> L36 -> L20 -> L22 -> L32 -> L1 -> L23 -> L27 -> L4 -> L8 -> L26 -> L21 -> L11 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L19 -> L40 -> L28 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34
