iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,151.607888,553.192231,364.269484,151.607888,L9 -> L8 -> L1 -> L11 -> L19 -> L10 -> L21 -> L12 -> L13 -> L26 -> L16 -> L17 -> L27 -> L14 -> L23 -> L3 -> L6 -> L25 -> L5 -> L20 -> L4 -> L22 -> L28 -> L7 -> L15 -> L18 -> L2 -> L24
2,154.806349,538.580985,372.302567,151.607888,L2 -> L24 -> L26 -> L16 -> L17 -> L13 -> L12 -> L6 -> L25 -> L5 -> L27 -> L14 -> L23 -> L3 -> L20 -> L4 -> L22 -> L28 -> L7 -> L19 -> L21 -> L10 -> L15 -> L18 -> L11 -> L8 -> L9 -> L1
3,138.312932,471.087169,355.225977,138.312932,L8 -> L9 -> L1 -> L11 -> L18 -> L15 -> L5 -> L20 -> L4 -> L22 -> L7 -> L28 -> L19 -> L10 -> L21 -> L25 -> L6 -> L3 -> L14 -> L23 -> L27 -> L12 -> L13 -> L17 -> L16 -> L26 -> L24 -> L2
4,158.242770,472.575335,343.631322,138.312932,L24 -> L2 -> L26 -> L16 -> L17 -> L13 -> L12 -> L6 -> L21 -> L25 -> L5 -> L14 -> L27 -> L23 -> L3 -> L20 -> L4 -> L22 -> L7 -> L28 -> L19 -> L10 -> L18 -> L9 -> L15 -> L11 -> L8 -> L1
5,149.808967,577.536937,341.144549,138.312932,L26 -> L16 -> L17 -> L14 -> L27 -> L23 -> L3 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> L20 -> L4 -> L22 -> L28 -> L7 -> L12 -> L13 -> L24 -> L2 -> L8 -> L1 -> L11 -> L15 -> L18 -> L9
6,168.645870,497.896926,331.060848,138.312932,L2 -> L24 -> L13 -> L12 -> L17 -> L6 -> L25 -> L21 -> L10 -> L19 -> L20 -> L4 -> L22 -> L28 -> L7 -> L15 -> L18 -> L9 -> L8 -> L1 -> L11 -> L5 -> L3 -> L14 -> L23 -> L27 -> L26 -> L16
7,127.692189,472.182756,331.395035,127.692189,L2 -> L24 -> L26 -> L16 -> L17 -> L13 -> L12 -> L3 -> L27 -> L23 -> L14 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> L20 -> L4 -> L22 -> L28 -> L7 -> L11 -> L1 -> L8 -> L9 -> L15 -> L18
8,136.658995,404.742944,305.842153,127.692189,L2 -> L24 -> L26 -> L16 -> L13 -> L12 -> L10 -> L21 -> L25 -> L5 -> L6 -> L17 -> L27 -> L23 -> L14 -> L3 -> L20 -> L4 -> L22 -> L28 -> L7 -> L19 -> L18 -> L15 -> L11 -> L1 -> L8 -> L9
9,144.756699,415.576334,311.680455,127.692189,L9 -> L1 -> L8 -> L18 -> L15 -> L11 -> L10 -> L19 -> L28 -> L7 -> L22 -> L4 -> L20 -> L5 -> L3 -> L14 -> L27 -> L23 -> L6 -> L25 -> L21 -> L12 -> L13 -> L17 -> L26 -> L16 -> L2 -> L24
10,146.710107,591.393332,339.417823,127.692189,L9 -> L8 -> L1 -> L11 -> L2 -> L24 -> L26 -> L16 -> L13 -> L12 -> L17 -> L27 -> L14 -> L23 -> L3 -> L6 -> L25 -> L21 -> L10 -> L19 -> L5 -> L20 -> L4 -> L22 -> L28 -> L7 -> L15 -> L18
11,194.885301,457.696787,312.842845,127.692189,L19 -> L10 -> L21 -> L25 -> L5 -> L6 -> L17 -> L3 -> L14 -> L27 -> L23 -> L20 -> L4 -> L22 -> L28 -> L7 -> L18 -> L15 -> L11 -> L1 -> L8 -> L9 -> L26 -> L16 -> L12 -> L13 -> L24 -> L2
12,131.888212,393.393327,320.355925,127.692189,L2 -> L24 -> L26 -> L16 -> L13 -> L12 -> L21 -> L10 -> L19 -> L25 -> L5 -> L6 -> L17 -> L14 -> L27 -> L23 -> L3 -> L20 -> L4 -> L22 -> L28 -> L7 -> L18 -> L15 -> L11 -> L1 -> L8 -> L9
13,146.084852,530.426124,315.530530,127.692189,L8 -> L9 -> L18 -> L15 -> L11 -> L1 -> L10 -> L19 -> L28 -> L7 -> L22 -> L4 -> L20 -> L3 -> L14 -> L27 -> L23 -> L12 -> L21 -> L25 -> L5 -> L6 -> L17 -> L13 -> L16 -> L26 -> L24 -> L2
14,228.953315,521.591526,340.702195,127.692189,L9 -> L1 -> L8 -> L11 -> L4 -> L28 -> L22 -> L19 -> L10 -> L21 -> L12 -> L13 -> L17 -> L27 -> L23 -> L14 -> L3 -> L25 -> L5 -> L6 -> L20 -> L7 -> L15 -> L18 -> L26 -> L16 -> L24 -> L2
15,133.975100,503.801966,328.640543,127.692189,L2 -> L24 -> L26 -> L16 -> L13 -> L12 -> L17 -> L3 -> L14 -> L27 -> L23 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> L20 -> L22 -> L4 -> L28 -> L7 -> L15 -> L18 -> L11 -> L1 -> L8 -> L9
16,189.890409,567.826993,330.327647,127.692189,L9 -> L8 -> L11 -> L24 -> L2 -> L26 -> L16 -> L17 -> L13 -> L12 -> L21 -> L25 -> L6 -> L5 -> L3 -> L27 -> L14 -> L23 -> L20 -> L19 -> L10 -> L4 -> L22 -> L28 -> L7 -> L18 -> L15 -> L1
17,148.456759,465.247878,350.830759,127.692189,L24 -> L2 -> L16 -> L26 -> L13 -> L17 -> L3 -> L23 -> L14 -> L27 -> L12 -> L21 -> L25 -> L6 -> L5 -> L20 -> L4 -> L22 -> L7 -> L28 -> L19 -> L10 -> L15 -> L18 -> L11 -> L1 -> L8 -> L9
18,142.875876,430.463176,327.615221,127.692189,L8 -> L9 -> L1 -> L11 -> L18 -> L15 -> L5 -> L20 -> L4 -> L22 -> L28 -> L7 -> L19 -> L10 -> L21 -> L25 -> L6 -> L14 -> L27 -> L23 -> L3 -> L12 -> L13 -> L17 -> L16 -> L26 -> L24 -> L2
19,145.704347,570.641071,346.715026,127.692189,L9 -> L8 -> L1 -> L18 -> L15 -> L11 -> L19 -> L20 -> L4 -> L22 -> L7 -> L28 -> L10 -> L25 -> L21 -> L5 -> L6 -> L3 -> L23 -> L14 -> L27 -> L17 -> L12 -> L13 -> L26 -> L16 -> L24 -> L2
20,130.840614,519.424168,335.318137,127.692189,L2 -> L24 -> L26 -> L16 -> L13 -> L17 -> L3 -> L14 -> L23 -> L27 -> L12 -> L21 -> L25 -> L6 -> L5 -> L20 -> L4 -> L22 -> L7 -> L28 -> L19 -> L10 -> L18 -> L15 -> L11 -> L1 -> L8 -> L9
21,135.662508,435.994726,312.146162,127.692189,L24 -> L2 -> L26 -> L16 -> L13 -> L12 -> L21 -> L25 -> L6 -> L5 -> L3 -> L17 -> L27 -> L23 -> L14 -> L20 -> L4 -> L22 -> L7 -> L28 -> L19 -> L10 -> L18 -> L15 -> L11 -> L1 -> L8 -> L9
22,147.202386,521.227917,338.572642,127.692189,L8 -> L9 -> L18 -> L15 -> L11 -> L1 -> L5 -> L20 -> L4 -> L22 -> L7 -> L28 -> L19 -> L10 -> L21 -> L25 -> L6 -> L3 -> L14 -> L27 -> L23 -> L17 -> L12 -> L13 -> L16 -> L26 -> L24 -> L2
23,167.467947,439.883346,310.872983,127.692189,L8 -> L1 -> L11 -> L9 -> L18 -> L15 -> L22 -> L4 -> L28 -> L7 -> L19 -> L10 -> L21 -> L13 -> L12 -> L6 -> L25 -> L5 -> L20 -> L3 -> L23 -> L14 -> L27 -> L17 -> L16 -> L26 -> L24 -> L2
24,136.409981,374.133031,302.398329,127.692189,L24 -> L2 -> L26 -> L16 -> L17 -> L13 -> L12 -> L21 -> L25 -> L5 -> L6 -> L27 -> L23 -> L14 -> L3 -> L20 -> L4 -> L22 -> L28 -> L7 -> L10 -> L19 -> L11 -> L1 -> L8 -> L9 -> L15 -> L18
25,133.933923,492.428356,334.564809,127.692189,L2 -> L24 -> L26 -> L16 -> L17 -> L3 -> L14 -> L23 -> L27 -> L13 -> L12 -> L21 -> L25 -> L6 -> L5 -> L20 -> L4 -> L22 -> L28 -> L7 -> L19 -> L10 -> L15 -> L18 -> L11 -> L1 -> L8 -> L9
26,159.588047,492.364490,305.016923,127.692189,L26 -> L16 -> L13 -> L12 -> L21 -> L19 -> L10 -> L25 -> L5 -> L6 -> L17 -> L27 -> L23 -> L14 -> L3 -> L20 -> L4 -> L22 -> L7 -> L28 -> L11 -> L15 -> L18 -> L9 -> L1 -> L8 -> L2 -> L24
27,127.524122,404.053708,294.771627,127.524122,L2 -> L24 -> L26 -> L16 -> L17 -> L13 -> L12 -> L14 -> L27 -> L23 -> L3 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> L20 -> L4 -> L22 -> L28 -> L7 -> L11 -> L15 -> L18 -> L9 -> L1 -> L8
28,152.014677,437.452621,317.719173,127.524122,L9 -> L8 -> L1 -> L18 -> L15 -> L11 -> L10 -> L21 -> L25 -> L5 -> L20 -> L22 -> L4 -> L28 -> L7 -> L19 -> L12 -> L13 -> L27 -> L14 -> L23 -> L3 -> L6 -> L17 -> L16 -> L26 -> L24 -> L2
29,136.181326,518.481579,342.510126,127.524122,L24 -> L2 -> L26 -> L16 -> L17 -> L3 -> L23 -> L14 -> L27 -> L12 -> L13 -> L21 -> L25 -> L6 -> L5 -> L20 -> L4 -> L22 -> L28 -> L7 -> L19 -> L10 -> L15 -> L18 -> L11 -> L1 -> L8 -> L9
30,141.638430,429.114146,311.164183,127.524122,L24 -> L2 -> L26 -> L16 -> L13 -> L12 -> L21 -> L19 -> L10 -> L25 -> L5 -> L6 -> L17 -> L27 -> L23 -> L14 -> L3 -> L20 -> L4 -> L22 -> L7 -> L28 -> L15 -> L18 -> L11 -> L1 -> L8 -> L9
31,145.018205,469.236372,320.809123,127.524122,L26 -> L16 -> L13 -> L12 -> L17 -> L27 -> L14 -> L23 -> L3 -> L20 -> L5 -> L6 -> L25 -> L21 -> L10 -> L19 -> L4 -> L22 -> L28 -> L7 -> L18 -> L15 -> L11 -> L8 -> L1 -> L9 -> L24 -> L2
32,159.047412,457.518806,342.483246,127.524122,L24 -> L2 -> L26 -> L16 -> L13 -> L17 -> L3 -> L14 -> L23 -> L27 -> L12 -> L21 -> L10 -> L19 -> L25 -> L6 -> L5 -> L20 -> L22 -> L4 -> L7 -> L28 -> L15 -> L18 -> L11 -> L1 -> L8 -> L9
33,155.388195,401.412556,291.090004,127.524122,L26 -> L16 -> L17 -> L27 -> L14 -> L23 -> L3 -> L20 -> L22 -> L4 -> L28 -> L7 -> L19 -> L10 -> L21 -> L25 -> L5 -> L6 -> L12 -> L13 -> L24 -> L2 -> L18 -> L15 -> L11 -> L8 -> L9 -> L1
