iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,7.518480,27.169229,17.956146,7.518480,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
2,7.300648,24.890568,16.476974,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
3,7.300648,28.800668,17.035118,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
4,7.300648,31.818455,17.753608,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
5,7.300648,25.483571,16.585184,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
6,7.300648,25.484481,16.201945,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
7,7.300648,26.122523,15.380616,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
8,7.300648,34.467386,14.045273,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
9,7.518301,35.145029,16.073343,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
10,7.518480,34.026179,17.494531,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
11,7.300648,38.716584,18.916817,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
12,7.300648,33.531545,16.833470,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
13,7.518480,34.021467,18.940805,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
14,7.300648,28.450788,17.047859,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
15,7.300648,33.624964,15.755508,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
16,9.344499,27.590186,17.385592,7.300648,L8 -> L7 -> L6 -> L5 -> L4 -> L1 -> L2 -> L3
17,10.185698,28.802144,19.314030,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
18,7.518301,21.350778,17.050653,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
19,7.300648,22.244551,14.969205,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
20,7.300648,26.090139,16.722782,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
21,7.300648,41.205521,19.094163,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
22,7.300648,34.891145,15.928051,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
23,7.300648,35.770534,16.765937,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
24,7.300648,40.352679,18.479709,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
25,7.300648,25.484288,13.679809,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
26,7.518591,19.958093,14.904597,7.300648,L1 -> L2 -> L3 -> L5 -> L6 -> L7 -> L8 -> L4
27,7.300648,25.182437,13.746710,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
28,10.403350,34.022225,20.876940,7.300648,L2 -> L1 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
29,7.300648,34.811693,19.075367,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
30,10.185698,27.590186,17.162795,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
31,7.300648,30.945354,18.214006,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
32,10.185698,26.090894,18.468168,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
33,7.518480,41.553781,18.065659,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
34,7.300648,21.273100,15.202856,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
35,7.300648,27.138985,16.183239,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
36,7.300648,43.149738,16.974012,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
37,7.300648,31.091201,18.620119,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
38,10.403530,37.008124,20.809286,7.300648,L2 -> L1 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
39,7.300648,32.168296,18.331175,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
40,10.185698,33.929478,18.092609,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
41,7.518480,26.700796,16.301166,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
42,7.300648,31.333048,16.536953,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
43,10.185698,22.029548,16.254393,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
44,7.300648,28.708788,15.227660,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
45,7.300648,35.160560,15.684746,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
