iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-3.817767,1.812004,-1.752981,-3.817767,L1 -> L2 -> L5 -> L4 -> L3
2,-4.070208,0.964885,-2.549772,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
3,-4.070208,0.965445,-2.440874,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
4,-3.817767,1.812004,-2.493230,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
5,-3.817767,-1.015300,-2.443675,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
6,-3.817767,0.965445,-2.465080,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
7,-3.817767,0.964885,-2.488071,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
8,-3.817767,-1.015715,-2.555678,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
9,-3.817767,0.965445,-2.422887,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
10,-3.817767,-0.694256,-2.482857,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
11,-4.070208,0.964885,-2.669992,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
12,-3.817767,0.964885,-2.776746,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
13,-4.070208,-0.971715,-2.836572,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
14,-3.817767,0.964503,-2.217167,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
15,-4.070208,0.965700,-2.506086,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
16,-3.817767,0.965445,-2.414862,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
17,-3.817767,-1.028988,-2.296457,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
18,-3.817767,0.155124,-2.819780,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
19,-3.817767,1.136384,-2.040593,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
20,-3.817767,0.965700,-1.744610,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
21,-3.817767,4.411335,-1.895563,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
22,-3.817767,-0.694007,-2.311432,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
23,-3.531057,1.724000,-1.866697,-4.070208,L2 -> L3 -> L4 -> L1 -> L5
24,-3.817767,0.965700,-2.112315,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
25,-4.070208,0.144676,-2.453127,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
26,-3.817767,1.812004,-2.494864,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
27,-3.817767,-1.015300,-2.497392,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
28,-3.531373,0.964503,-2.476287,-4.070208,L3 -> L2 -> L4 -> L1 -> L5
29,-3.817767,-1.015300,-2.710973,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
30,-4.070208,-0.121841,-2.225089,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
31,-3.817767,-1.015300,-2.449285,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
32,-3.817767,0.965445,-2.714719,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
33,-3.817767,0.965445,-2.684298,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
34,-3.817767,-1.015300,-2.499558,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
35,-4.070208,0.144676,-2.797029,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
36,-3.817767,0.144676,-2.476800,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
37,-4.069236,0.965445,-2.486368,-4.070208,L4 -> L1 -> L5 -> L2 -> L3
38,-3.531373,1.812004,-2.424314,-4.070208,L3 -> L2 -> L4 -> L1 -> L5
39,-3.817767,-1.030820,-2.433154,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
40,-4.069236,0.965700,-2.240025,-4.070208,L4 -> L1 -> L5 -> L2 -> L3
41,-4.070208,-1.029863,-2.644367,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
42,-3.817767,0.965445,-2.314844,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
43,-3.817767,0.965445,-2.148316,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
44,-4.070208,-1.030820,-2.824810,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
45,-3.817767,-1.015300,-2.253230,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
46,-4.070208,0.144676,-2.331131,-4.070208,L3 -> L4 -> L1 -> L5 -> L2
47,-3.817767,0.965445,-2.539911,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
48,-3.817767,1.310835,-2.462207,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
49,-3.817767,0.964885,-2.468308,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
50,-3.817767,-0.121841,-2.454491,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
51,-3.817767,-0.765577,-2.349659,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
52,-3.817767,0.965445,-1.727970,-4.070208,L1 -> L2 -> L5 -> L4 -> L3
