iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,314.010390,1287.122029,893.637454,314.010390,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L40 -> L19 -> L28 -> L3 -> L34 -> L35 -> L25 -> L12 -> L10 -> L33 -> L29 -> L14 -> L31 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26 -> L36 -> L18
2,361.849307,1068.103563,791.963862,314.010390,L21 -> L37 -> L24 -> L17 -> L16 -> L15 -> L38 -> L7 -> L30 -> L39 -> L28 -> L3 -> L34 -> L25 -> L12 -> L33 -> L29 -> L6 -> L13 -> L9 -> L14 -> L31 -> L2 -> L10 -> L35 -> L40 -> L19 -> L5 -> L36 -> L18 -> L20 -> L22 -> L1 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11
3,336.718864,2781.362129,912.091841,314.010390,L22 -> L32 -> L1 -> L3 -> L34 -> L25 -> L6 -> L13 -> L9 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11 -> L20 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
4,387.507723,1549.780535,825.964477,314.010390,L11 -> L21 -> L24 -> L37 -> L17 -> L16 -> L32 -> L23 -> L27 -> L26 -> L4 -> L8 -> L20 -> L22 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L25 -> L3 -> L34 -> L28 -> L35 -> L40 -> L19 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L36 -> L18
5,419.041182,1279.218154,830.817468,314.010390,L22 -> L1 -> L32 -> L23 -> L20 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L24 -> L37 -> L16 -> L15 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25
6,414.805181,1346.410678,812.765602,314.010390,L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L5 -> L39 -> L28 -> L25 -> L35 -> L40 -> L19 -> L30 -> L38 -> L7 -> L12 -> L33 -> L10 -> L2 -> L14 -> L31 -> L29 -> L6 -> L13 -> L9 -> L1 -> L3 -> L34 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L18 -> L36
7,467.560596,1101.704047,828.965306,314.010390,L11 -> L21 -> L37 -> L24 -> L16 -> L17 -> L15 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L25 -> L39 -> L5 -> L30 -> L28 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L10 -> L35 -> L40 -> L19 -> L3 -> L34 -> L6 -> L13 -> L9 -> L1 -> L32 -> L20 -> L22
8,512.916352,1767.087353,927.141168,314.010390,L22 -> L1 -> L32 -> L23 -> L20 -> L27 -> L4 -> L8 -> L26 -> L36 -> L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L39 -> L28 -> L3 -> L34 -> L6 -> L29 -> L33 -> L12 -> L35 -> L40 -> L19 -> L38 -> L7 -> L30 -> L25 -> L10 -> L2 -> L14 -> L31 -> L13 -> L9
9,362.308196,1269.890549,831.087737,314.010390,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L39 -> L19 -> L40 -> L28 -> L35 -> L25 -> L12 -> L10 -> L2 -> L14 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9 -> L1 -> L3 -> L34 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
10,445.027129,3496.207836,946.515033,314.010390,L21 -> L24 -> L37 -> L17 -> L16 -> L15 -> L38 -> L7 -> L36 -> L18 -> L11 -> L26 -> L8 -> L4 -> L23 -> L27 -> L22 -> L20 -> L32 -> L34 -> L25 -> L33 -> L29 -> L31 -> L14 -> L2 -> L10 -> L12 -> L35 -> L40 -> L19 -> L5 -> L30 -> L28 -> L39 -> L3 -> L6 -> L13 -> L9 -> L1
