iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,416.630782,1560.236483,922.040504,416.630782,L11 -> L21 -> L24 -> L37 -> L17 -> L16 -> L15 -> L38 -> L7 -> L5 -> L30 -> L39 -> L19 -> L40 -> L28 -> L35 -> L25 -> L12 -> L29 -> L31 -> L2 -> L14 -> L6 -> L13 -> L9 -> L33 -> L10 -> L34 -> L3 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
2,354.875254,4171.550995,1055.963213,354.875254,L36 -> L18 -> L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L30 -> L38 -> L7 -> L5 -> L39 -> L19 -> L40 -> L28 -> L35 -> L12 -> L33 -> L29 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L10 -> L25 -> L3 -> L34 -> L32 -> L1 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
3,384.517377,1066.044224,824.747258,354.875254,L18 -> L36 -> L11 -> L21 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L28 -> L3 -> L34 -> L40 -> L19 -> L25 -> L35 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L24
4,302.737445,1946.540125,914.097879,302.737445,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L5 -> L39 -> L19 -> L28 -> L3 -> L34 -> L25 -> L35 -> L40 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
5,332.688227,2969.232552,878.420852,302.737445,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L1 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L33 -> L29 -> L10 -> L2 -> L14 -> L31 -> L6 -> L13 -> L9
6,318.670427,1056.741603,734.945437,302.737445,L36 -> L18 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L22 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L28 -> L3 -> L34 -> L25 -> L35 -> L40 -> L19 -> L39 -> L38 -> L7 -> L30 -> L5 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11
7,323.950526,2555.120742,941.255769,302.737445,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L28 -> L25 -> L35 -> L40 -> L19 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L12 -> L3 -> L34 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
8,364.751488,1061.129675,826.970381,302.737445,L18 -> L24 -> L37 -> L21 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L1 -> L32 -> L13 -> L9 -> L6 -> L29 -> L33 -> L14 -> L31 -> L2 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L30 -> L38 -> L7 -> L5 -> L17 -> L16 -> L15 -> L36
9,412.248885,1122.426651,762.870168,302.737445,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L6 -> L13 -> L9 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L33 -> L29 -> L14 -> L31 -> L2 -> L10 -> L3 -> L34 -> L22 -> L20 -> L18
10,406.134366,1902.567757,798.315561,302.737445,L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L19 -> L39 -> L28 -> L25 -> L12 -> L35 -> L40 -> L30 -> L38 -> L7 -> L36 -> L18 -> L11 -> L20 -> L22 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L34 -> L3 -> L32 -> L23 -> L27 -> L8 -> L4 -> L26
11,450.185983,997.570169,774.801725,302.737445,L18 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L7 -> L38 -> L36 -> L20 -> L23 -> L27 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L33 -> L29 -> L10 -> L12 -> L25 -> L3 -> L34 -> L35 -> L40 -> L19 -> L39 -> L28 -> L5 -> L30 -> L11 -> L26 -> L8 -> L4
12,425.285139,1192.453519,741.027961,302.737445,L37 -> L24 -> L35 -> L40 -> L19 -> L39 -> L28 -> L12 -> L33 -> L29 -> L6 -> L9 -> L13 -> L14 -> L31 -> L2 -> L10 -> L3 -> L25 -> L34 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18
13,339.920091,1201.453031,778.693624,302.737445,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L5 -> L30 -> L38 -> L7 -> L17 -> L39 -> L28 -> L35 -> L40 -> L19 -> L3 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L25 -> L34 -> L1 -> L32 -> L20 -> L23 -> L22 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
