iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,0.245803,13.047039,7.255005,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
2,0.245803,9.889868,4.721916,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
3,0.245803,9.914592,6.723408,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
4,2.264149,9.555015,6.363931,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
5,0.245803,11.367001,6.765722,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
6,4.524523,10.390987,6.860855,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
7,0.245803,11.026466,6.381411,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
8,0.245803,14.736297,6.237505,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
9,0.245803,10.120838,6.499743,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
10,0.245803,10.863447,5.355203,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
11,0.245803,11.607305,6.096961,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
12,4.524523,10.832594,6.348112,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
13,4.524523,9.555407,6.295586,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
14,0.245803,9.767319,6.294021,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,0.245803,10.120838,6.145257,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
16,0.245803,25.375472,8.712633,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
17,4.524523,11.942095,6.682877,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
18,0.245803,14.354485,6.351676,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
19,0.245803,11.369109,6.587221,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
20,4.524523,13.537599,7.250501,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
21,0.245803,15.185355,5.961403,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
22,2.455624,15.953072,7.830246,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
23,0.245803,21.416956,6.971701,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
24,4.524523,21.001750,7.704072,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
25,0.245803,9.914592,6.366590,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
26,2.264149,8.487360,5.287316,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
27,0.245803,10.390987,6.523758,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
28,2.455624,10.182490,7.004497,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
29,4.524999,9.555407,6.953579,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
30,0.245803,14.509850,7.031107,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
31,0.245803,9.555015,6.697282,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
32,0.245803,13.537599,6.939258,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
33,0.245803,14.768192,6.050765,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
34,0.245803,9.555605,5.982478,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
35,2.264149,16.607917,6.866319,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
36,0.245803,9.555015,6.034024,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
37,0.245803,10.863715,5.926248,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
38,0.245803,9.914592,6.051769,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
39,0.245803,14.768192,6.852674,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
40,0.245803,9.555407,6.002238,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
41,4.524523,11.369109,7.382267,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
42,0.245803,9.889868,5.000060,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
43,0.245803,9.914592,5.693652,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
44,0.245803,15.036566,6.414492,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
45,0.245803,10.390987,6.129473,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
46,0.245803,11.370961,6.440319,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
47,0.245803,9.767319,5.775910,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
48,0.245803,16.610638,7.562799,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
49,0.245803,14.768192,7.081320,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
50,0.245803,9.889868,6.177758,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
51,0.245803,12.123254,7.126741,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
