iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,446.403611,1723.920391,1014.506991,446.403611,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L30 -> L38 -> L7 -> L28 -> L39 -> L25 -> L35 -> L40 -> L19 -> L5 -> L34 -> L3 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L23 -> L20 -> L22 -> L27 -> L4 -> L8 -> L26
2,495.527818,1730.534219,1046.450400,446.403611,L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L36 -> L18 -> L11 -> L21 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L12 -> L10 -> L3 -> L34
3,505.422474,5742.231543,1210.021426,446.403611,L11 -> L21 -> L24 -> L37 -> L17 -> L16 -> L15 -> L38 -> L39 -> L19 -> L28 -> L25 -> L3 -> L34 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L12 -> L10 -> L35 -> L40 -> L5 -> L7 -> L30 -> L36 -> L18 -> L20 -> L22 -> L1 -> L6 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26
4,481.637397,2526.439408,1076.836947,446.403611,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L7 -> L38 -> L18 -> L36 -> L26 -> L8 -> L4 -> L27 -> L20 -> L22 -> L32 -> L23 -> L3 -> L34 -> L35 -> L40 -> L39 -> L19 -> L28 -> L25 -> L12 -> L10 -> L33 -> L29 -> L31 -> L2 -> L14 -> L6 -> L9 -> L13 -> L1
5,557.403714,1561.336638,1060.786260,446.403611,L11 -> L21 -> L37 -> L24 -> L16 -> L17 -> L15 -> L7 -> L30 -> L19 -> L39 -> L28 -> L35 -> L40 -> L23 -> L27 -> L26 -> L4 -> L8 -> L20 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L25 -> L3 -> L34 -> L5 -> L38 -> L36 -> L18
6,490.380859,1621.230352,951.163436,446.403611,L11 -> L21 -> L24 -> L37 -> L30 -> L38 -> L7 -> L39 -> L28 -> L34 -> L3 -> L25 -> L35 -> L40 -> L19 -> L5 -> L17 -> L16 -> L15 -> L10 -> L12 -> L29 -> L33 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
7,500.063204,2204.867872,1000.462623,446.403611,L27 -> L23 -> L22 -> L32 -> L1 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L20 -> L4 -> L8 -> L26 -> L18 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L5 -> L30 -> L38 -> L7 -> L36 -> L11
8,383.248186,1226.729336,921.510567,383.248186,L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L3 -> L34 -> L25 -> L28 -> L12 -> L33 -> L29 -> L6 -> L9 -> L13 -> L31 -> L14 -> L2 -> L10 -> L35 -> L40 -> L19 -> L39 -> L5 -> L38 -> L7 -> L30 -> L17 -> L16 -> L15 -> L24 -> L37 -> L21 -> L11
9,564.722732,1222.694093,968.573412,383.248186,L18 -> L11 -> L21 -> L37 -> L15 -> L24 -> L17 -> L16 -> L30 -> L5 -> L7 -> L38 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L32 -> L20 -> L25 -> L35 -> L40 -> L19 -> L39 -> L28 -> L10 -> L12 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L13 -> L9 -> L3 -> L34 -> L1
10,437.376848,4598.294280,1120.065795,383.248186,L11 -> L21 -> L37 -> L24 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L39 -> L19 -> L28 -> L25 -> L10 -> L12 -> L35 -> L40 -> L3 -> L34 -> L14 -> L2 -> L31 -> L33 -> L29 -> L6 -> L13 -> L9 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L18 -> L36
11,405.846561,2834.533937,953.318171,383.248186,L18 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L34 -> L3 -> L25 -> L35 -> L40 -> L28 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L19 -> L39 -> L5 -> L30 -> L7 -> L38 -> L15 -> L16 -> L17 -> L24 -> L37 -> L21 -> L11
