iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-4.787690,-4.041277,-4.291566,-4.787690,L3 -> L1 -> L2
2,-4.787690,-4.041277,-4.275317,-4.787690,L3 -> L1 -> L2
3,-4.787690,-4.041277,-4.353099,-4.787690,L3 -> L1 -> L2
4,-4.787690,-4.041277,-4.418975,-4.787690,L3 -> L1 -> L2
5,-4.787690,-4.041277,-4.352544,-4.787690,L3 -> L1 -> L2
6,-4.787690,-4.041277,-4.413503,-4.787690,L3 -> L1 -> L2
7,-4.787690,-4.041277,-4.348843,-4.787690,L3 -> L1 -> L2
8,-4.787690,-4.041277,-4.452855,-4.787690,L3 -> L1 -> L2
9,-4.787690,-4.041277,-4.374125,-4.787690,L3 -> L1 -> L2
10,-4.787690,-4.041277,-4.413236,-4.787690,L3 -> L1 -> L2
11,-4.787690,-4.041277,-4.488138,-4.787690,L3 -> L1 -> L2
12,-4.787690,-4.041277,-4.350493,-4.787690,L3 -> L1 -> L2
13,-4.787690,-4.041277,-4.400401,-4.787690,L3 -> L1 -> L2
14,-4.787690,-4.041277,-4.317402,-4.787690,L3 -> L1 -> L2
15,-4.787690,-4.041277,-4.363622,-4.787690,L3 -> L1 -> L2
16,-4.787690,-4.041277,-4.494017,-4.787690,L3 -> L1 -> L2
17,-4.787690,-4.041277,-4.433058,-4.787690,L3 -> L1 -> L2
18,-4.787690,-4.041277,-4.338868,-4.787690,L3 -> L1 -> L2
19,-4.787690,-4.041277,-4.337224,-4.787690,L3 -> L1 -> L2
20,-4.787690,-4.041277,-4.413496,-4.787690,L3 -> L1 -> L2
21,-4.787690,-4.041277,-4.446708,-4.787690,L3 -> L1 -> L2
22,-4.787690,-4.041277,-4.300071,-4.787690,L3 -> L1 -> L2
23,-4.787690,-4.041277,-4.399426,-4.787690,L3 -> L1 -> L2
24,-4.787690,-4.041277,-4.356226,-4.787690,L3 -> L1 -> L2
25,-4.787690,-4.041277,-4.491966,-4.787690,L3 -> L1 -> L2
26,-4.787690,-4.041277,-4.371539,-4.787690,L3 -> L1 -> L2
27,-4.787690,-4.041277,-4.350487,-4.787690,L3 -> L1 -> L2
28,-4.787690,-4.041277,-4.421026,-4.787690,L3 -> L1 -> L2
29,-4.787690,-4.041277,-4.413503,-4.787690,L3 -> L1 -> L2
30,-4.787690,-4.041277,-4.423471,-4.787690,L3 -> L1 -> L2
31,-4.787690,-4.041277,-4.407751,-4.787690,L3 -> L1 -> L2
32,-4.787690,-4.041277,-4.395190,-4.787690,L3 -> L1 -> L2
33,-4.787690,-4.041277,-4.435490,-4.787690,L3 -> L1 -> L2
34,-4.787690,-4.041277,-4.393005,-4.787690,L3 -> L1 -> L2
35,-4.787690,-4.041277,-4.415547,-4.787690,L3 -> L1 -> L2
36,-4.787690,-4.041277,-4.334231,-4.787690,L3 -> L1 -> L2
37,-4.787690,-4.041277,-4.395197,-4.787690,L3 -> L1 -> L2
38,-4.787690,-4.041277,-4.407350,-4.787690,L3 -> L1 -> L2
39,-4.787690,-4.041277,-4.348436,-4.787690,L3 -> L1 -> L2
40,-4.787690,-4.041277,-4.342703,-4.787690,L3 -> L1 -> L2
41,-4.787690,-4.041277,-4.446174,-4.787690,L3 -> L1 -> L2
42,-4.787690,-4.041277,-4.352538,-4.787690,L3 -> L1 -> L2
43,-4.787690,-4.041277,-4.324256,-4.787690,L3 -> L1 -> L2
44,-4.787690,-4.041277,-4.397382,-4.787690,L3 -> L1 -> L2
45,-4.787690,-4.041277,-4.364564,-4.787690,L3 -> L1 -> L2
46,-4.787690,-4.041277,-4.351589,-4.787690,L3 -> L1 -> L2
47,-4.787690,-4.041277,-4.447423,-4.787690,L3 -> L1 -> L2
48,-4.787690,-4.041277,-4.346257,-4.787690,L3 -> L1 -> L2
49,-4.787690,-4.041277,-4.421420,-4.787690,L3 -> L1 -> L2
50,-4.787690,-4.041277,-4.354582,-4.787690,L3 -> L1 -> L2
51,-4.787690,-4.041277,-4.472404,-4.787690,L3 -> L1 -> L2
