iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-4.787690,-4.041277,-4.340512,-4.787690,L3 -> L1 -> L2
2,-4.787690,-4.041277,-4.354722,-4.787690,L3 -> L1 -> L2
3,-4.787690,-4.041277,-4.454658,-4.787690,L3 -> L1 -> L2
4,-4.787690,-4.041277,-4.342696,-4.787690,L3 -> L1 -> L2
5,-4.787690,-4.041277,-4.374125,-4.787690,L3 -> L1 -> L2
6,-4.787690,-4.041277,-4.342556,-4.787690,L3 -> L1 -> L2
7,-4.787690,-4.041277,-4.396840,-4.787690,L3 -> L1 -> L2
8,-4.787690,-4.041277,-4.299503,-4.787690,L3 -> L1 -> L2
9,-4.787690,-4.041277,-4.423471,-4.787690,L3 -> L1 -> L2
10,-4.787690,-4.041277,-4.315217,-4.787690,L3 -> L1 -> L2
11,-4.787690,-4.041277,-4.366341,-4.787690,L3 -> L1 -> L2
12,-4.787690,-4.041277,-4.399827,-4.787690,L3 -> L1 -> L2
13,-4.787690,-4.041277,-4.383571,-4.787690,L3 -> L1 -> L2
14,-4.787690,-4.041277,-4.304694,-4.787690,L3 -> L1 -> L2
15,-4.787690,-4.041277,-4.411439,-4.787690,L3 -> L1 -> L2
16,-4.787690,-4.041277,-4.506036,-4.787690,L3 -> L1 -> L2
17,-4.787690,-4.041277,-4.374131,-4.787690,L3 -> L1 -> L2
18,-4.787690,-4.041277,-4.356226,-4.787690,L3 -> L1 -> L2
19,-4.787690,-4.041277,-4.369889,-4.787690,L3 -> L1 -> L2
20,-4.787690,-4.041277,-4.531331,-4.787690,L3 -> L1 -> L2
21,-4.787690,-4.041277,-4.315210,-4.787690,L3 -> L1 -> L2
22,-4.787690,-4.041277,-4.354722,-4.787690,L3 -> L1 -> L2
23,-4.787690,-4.041277,-4.401871,-4.787690,L3 -> L1 -> L2
24,-4.787690,-4.041277,-4.474201,-4.787690,L3 -> L1 -> L2
25,-4.787690,-4.041277,-4.387814,-4.787690,L3 -> L1 -> L2
26,-4.787690,-4.041277,-4.406815,-4.787690,L3 -> L1 -> L2
27,-4.787690,-4.041277,-4.422542,-4.787690,L3 -> L1 -> L2
28,-4.787690,-4.041277,-4.423070,-4.787690,L3 -> L1 -> L2
29,-4.787690,-4.314669,-4.474054,-4.787690,L3 -> L1 -> L2
30,-4.787690,-4.041277,-4.415541,-4.787690,L3 -> L1 -> L2
31,-4.787690,-4.041277,-4.347894,-4.787690,L3 -> L1 -> L2
32,-4.787690,-4.041277,-4.310580,-4.787690,L3 -> L1 -> L2
33,-4.787690,-4.041277,-4.466671,-4.787690,L3 -> L1 -> L2
34,-4.787690,-4.041277,-4.481991,-4.787690,L3 -> L1 -> L2
35,-4.787690,-4.041277,-4.385763,-4.787690,L3 -> L1 -> L2
36,-4.787690,-4.041277,-4.496081,-4.787690,L3 -> L1 -> L2
37,-4.787690,-4.262956,-4.473513,-4.787690,L3 -> L1 -> L2
38,-4.787690,-4.041277,-4.287878,-4.787690,L3 -> L1 -> L2
39,-4.787690,-4.041277,-4.318370,-4.787690,L3 -> L1 -> L2
40,-4.787690,-4.041277,-4.432511,-4.787690,L3 -> L1 -> L2
41,-4.787690,-4.041277,-4.439192,-4.787690,L3 -> L1 -> L2
42,-4.787690,-4.041277,-4.460385,-4.787690,L3 -> L1 -> L2
43,-4.787690,-4.314669,-4.446314,-4.787690,L3 -> L1 -> L2
44,-4.787690,-4.041277,-4.376182,-4.787690,L3 -> L1 -> L2
45,-4.787690,-4.041277,-4.320568,-4.787690,L3 -> L1 -> L2
46,-4.787690,-4.041277,-4.414759,-4.787690,L3 -> L1 -> L2
47,-4.787690,-4.041277,-4.405579,-4.787690,L3 -> L1 -> L2
48,-4.787690,-4.041277,-4.456155,-4.787690,L3 -> L1 -> L2
49,-4.787690,-4.041277,-4.488144,-4.787690,L3 -> L1 -> L2
50,-4.787690,-4.041277,-4.310580,-4.787690,L3 -> L1 -> L2
51,-4.787690,-4.041277,-4.530783,-4.787690,L3 -> L1 -> L2
