iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,0.245803,19.936064,7.442412,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
2,0.245803,9.412104,5.364878,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
3,0.245803,9.889868,5.244260,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
4,0.245803,10.390987,7.228527,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
5,0.245803,9.889868,6.131372,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
6,0.245803,9.412892,5.700564,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
7,2.264149,9.889868,6.356621,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
8,0.245803,10.390987,6.199772,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
9,0.245803,9.914592,6.886685,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
10,0.245803,9.767319,5.796713,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
11,3.093558,11.367001,6.704439,0.245803,L1 -> L2 -> L3 -> L4 -> L6 -> L5
12,0.245803,15.069907,5.775797,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
13,0.245803,9.767319,6.307758,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
14,0.245803,14.736297,6.665853,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
15,0.245803,11.942095,8.176667,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
16,0.245803,11.754579,7.264843,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
17,0.245803,9.555407,6.033108,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
18,0.245803,11.607305,5.805418,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
19,0.245803,9.412694,5.745057,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
20,0.245803,9.190185,4.435218,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
21,0.245803,11.370961,6.866893,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
22,2.455624,13.540637,6.733999,0.245803,L3 -> L1 -> L2 -> L4 -> L5 -> L6
23,0.245803,9.412694,5.665439,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
24,0.245803,11.369109,6.092833,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
25,0.245803,12.607712,6.836432,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
26,0.245803,13.537599,6.603031,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
27,4.524523,10.390987,6.538618,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
28,0.245803,11.754579,5.667725,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
29,2.264149,9.189839,6.294420,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
30,0.245803,10.390987,5.925541,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
31,0.245803,11.942095,5.783377,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
32,1.112839,11.942095,6.267569,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
33,0.245803,10.390987,5.680387,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
34,4.524999,15.953072,8.507662,0.245803,L5 -> L6 -> L1 -> L2 -> L3 -> L4
35,0.245803,12.708337,6.610042,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
36,0.245803,13.941120,7.680896,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
37,0.245803,15.037251,6.984372,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
38,0.245803,11.754579,5.603951,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
39,0.245803,11.754579,5.745429,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
40,0.245803,9.555407,5.848961,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
41,2.264149,13.537599,6.617943,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
42,0.245803,13.042169,6.893155,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
43,0.245803,13.537599,5.948492,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
44,0.245803,16.607917,6.610074,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
45,4.524523,11.856627,7.170347,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
46,0.245803,9.412104,5.752754,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
47,1.112839,9.412694,6.407133,0.245803,L6 -> L1 -> L2 -> L3 -> L4 -> L5
48,0.245803,10.120838,6.750400,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
49,0.245803,11.754579,6.997838,0.245803,L1 -> L2 -> L3 -> L4 -> L5 -> L6
50,2.264149,15.037251,6.940646,0.245803,L1 -> L2 -> L4 -> L3 -> L5 -> L6
51,4.524523,16.624009,8.027349,0.245803,L6 -> L5 -> L1 -> L2 -> L3 -> L4
