iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,1.981908,11.858777,7.457488,1.981908,L2 -> L1 -> L3 -> L4 -> L5
2,4.373813,15.420261,9.239392,1.981908,L5 -> L2 -> L1 -> L3 -> L4
3,4.373813,16.016678,7.358537,1.981908,L5 -> L2 -> L1 -> L3 -> L4
4,1.981908,16.334342,6.865702,1.981908,L2 -> L1 -> L3 -> L4 -> L5
5,1.981908,15.420261,7.274484,1.981908,L2 -> L1 -> L3 -> L4 -> L5
6,4.373813,17.368894,8.591220,1.981908,L5 -> L2 -> L1 -> L3 -> L4
7,1.981908,17.368894,7.417874,1.981908,L2 -> L1 -> L3 -> L4 -> L5
8,2.285880,15.420261,7.560812,1.981908,L1 -> L2 -> L3 -> L4 -> L5
9,1.981908,10.333958,6.925419,1.981908,L2 -> L1 -> L3 -> L4 -> L5
10,1.981908,16.016678,8.336992,1.981908,L2 -> L1 -> L3 -> L4 -> L5
11,1.981908,10.333958,6.392326,1.981908,L2 -> L1 -> L3 -> L4 -> L5
12,1.981908,17.368894,8.050846,1.981908,L2 -> L1 -> L3 -> L4 -> L5
13,2.285880,12.804262,6.831897,1.981908,L1 -> L2 -> L3 -> L4 -> L5
14,4.373813,17.368894,8.350963,1.981908,L5 -> L2 -> L1 -> L3 -> L4
15,2.285880,15.420261,8.262254,1.981908,L1 -> L2 -> L3 -> L4 -> L5
16,1.981908,15.420261,6.359527,1.981908,L2 -> L1 -> L3 -> L4 -> L5
17,1.981908,17.368894,6.735241,1.981908,L2 -> L1 -> L3 -> L4 -> L5
18,2.285880,10.364452,6.832655,1.981908,L1 -> L2 -> L3 -> L4 -> L5
19,4.373813,16.340765,8.190494,1.981908,L5 -> L2 -> L1 -> L3 -> L4
20,4.373813,17.301721,7.500797,1.981908,L5 -> L2 -> L1 -> L3 -> L4
21,4.373813,17.368894,9.315960,1.981908,L5 -> L2 -> L1 -> L3 -> L4
22,1.981908,15.019763,6.632039,1.981908,L2 -> L1 -> L3 -> L4 -> L5
23,2.285880,12.186017,6.865012,1.981908,L1 -> L2 -> L3 -> L4 -> L5
24,1.981908,15.019763,8.569922,1.981908,L2 -> L1 -> L3 -> L4 -> L5
25,1.981908,17.312420,7.051787,1.981908,L2 -> L1 -> L3 -> L4 -> L5
26,1.981908,17.358462,7.868560,1.981908,L2 -> L1 -> L3 -> L4 -> L5
27,1.981908,15.420261,6.737570,1.981908,L2 -> L1 -> L3 -> L4 -> L5
28,1.981908,17.368894,7.528556,1.981908,L2 -> L1 -> L3 -> L4 -> L5
29,1.981908,16.446342,6.968178,1.981908,L2 -> L1 -> L3 -> L4 -> L5
30,2.285880,12.175519,7.381490,1.981908,L1 -> L2 -> L3 -> L4 -> L5
31,1.981908,12.175519,7.133234,1.981908,L2 -> L1 -> L3 -> L4 -> L5
32,1.981908,19.252486,6.792846,1.981908,L2 -> L1 -> L3 -> L4 -> L5
33,4.373813,17.358462,7.965194,1.981908,L5 -> L2 -> L1 -> L3 -> L4
34,1.981908,17.312420,8.378331,1.981908,L2 -> L1 -> L3 -> L4 -> L5
35,1.981908,13.253636,7.045850,1.981908,L2 -> L1 -> L3 -> L4 -> L5
36,1.981908,15.420261,6.558434,1.981908,L2 -> L1 -> L3 -> L4 -> L5
37,1.981908,15.019763,5.050102,1.981908,L2 -> L1 -> L3 -> L4 -> L5
38,1.981908,18.304531,7.959108,1.981908,L2 -> L1 -> L3 -> L4 -> L5
39,2.285880,15.019763,7.420679,1.981908,L1 -> L2 -> L3 -> L4 -> L5
40,1.981908,18.237850,9.233562,1.981908,L2 -> L1 -> L3 -> L4 -> L5
41,1.981908,17.843210,7.798019,1.981908,L2 -> L1 -> L3 -> L4 -> L5
42,1.981908,15.420261,7.599086,1.981908,L2 -> L1 -> L3 -> L4 -> L5
43,1.981908,9.472614,6.004426,1.981908,L2 -> L1 -> L3 -> L4 -> L5
44,4.373813,10.177712,7.695255,1.981908,L5 -> L2 -> L1 -> L3 -> L4
45,2.285880,17.358462,8.562170,1.981908,L1 -> L2 -> L3 -> L4 -> L5
46,2.285880,12.325811,8.085368,1.981908,L1 -> L2 -> L3 -> L4 -> L5
47,2.285880,15.420261,9.282597,1.981908,L1 -> L2 -> L3 -> L4 -> L5
48,4.373813,17.157731,7.914816,1.981908,L5 -> L2 -> L1 -> L3 -> L4
49,2.285880,17.358462,8.099379,1.981908,L1 -> L2 -> L3 -> L4 -> L5
50,1.981908,17.358462,7.246487,1.981908,L2 -> L1 -> L3 -> L4 -> L5
51,1.981908,13.873055,7.201660,1.981908,L2 -> L1 -> L3 -> L4 -> L5
