iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,375.789285,1564.024433,1005.399196,375.789285,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L7 -> L30 -> L38 -> L25 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L34 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26 -> L36 -> L18
2,386.373674,2419.288065,1144.199493,375.789285,L18 -> L36 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L19 -> L28 -> L39 -> L3 -> L34 -> L25 -> L35 -> L40 -> L12 -> L10 -> L33 -> L29 -> L31 -> L14 -> L2 -> L6 -> L9 -> L13 -> L1 -> L32 -> L20 -> L22 -> L23 -> L27 -> L4 -> L8 -> L26
3,491.579679,2400.894417,1118.247389,375.789285,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L39 -> L19 -> L28 -> L30 -> L7 -> L38 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L20 -> L22 -> L32 -> L1 -> L14 -> L2 -> L31 -> L29 -> L33 -> L10 -> L12 -> L35 -> L25 -> L40 -> L3 -> L34 -> L6 -> L9 -> L13
4,550.567373,2300.894238,1003.310458,375.789285,L18 -> L32 -> L23 -> L27 -> L4 -> L8 -> L26 -> L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L19 -> L39 -> L28 -> L12 -> L35 -> L40 -> L6 -> L13 -> L9 -> L31 -> L2 -> L14 -> L29 -> L33 -> L10 -> L25 -> L3 -> L34 -> L1 -> L20 -> L22 -> L36
5,413.157408,4523.112980,1309.571906,375.789285,L11 -> L21 -> L24 -> L37 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L19 -> L39 -> L28 -> L3 -> L34 -> L25 -> L20 -> L26 -> L4 -> L8 -> L27 -> L23 -> L22 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L36 -> L18
6,444.141677,1176.066313,888.780701,375.789285,L36 -> L18 -> L24 -> L37 -> L21 -> L11 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L34 -> L6 -> L9 -> L13 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L25 -> L5 -> L17 -> L16 -> L15 -> L38 -> L7 -> L30
7,465.346681,1219.308486,943.582941,375.789285,L11 -> L37 -> L21 -> L15 -> L16 -> L17 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L1 -> L13 -> L9 -> L6 -> L29 -> L33 -> L14 -> L31 -> L2 -> L10 -> L12 -> L35 -> L25 -> L3 -> L34 -> L28 -> L39 -> L40 -> L19 -> L24
8,432.449350,1250.458925,963.940569,375.789285,L18 -> L36 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L1 -> L9 -> L13 -> L6 -> L14 -> L31 -> L2 -> L29 -> L33 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L3 -> L25 -> L34 -> L22 -> L20 -> L21 -> L15 -> L38 -> L7 -> L30 -> L5 -> L17 -> L16 -> L24 -> L37 -> L11
9,361.164319,2495.145318,1084.569064,361.164319,L11 -> L21 -> L24 -> L37 -> L15 -> L17 -> L16 -> L5 -> L30 -> L38 -> L7 -> L36 -> L18 -> L26 -> L8 -> L4 -> L27 -> L23 -> L22 -> L20 -> L32 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L10 -> L12 -> L35 -> L40 -> L19 -> L39 -> L28 -> L25 -> L3 -> L34 -> L1
10,491.687770,1209.098884,859.643264,361.164319,L11 -> L24 -> L37 -> L15 -> L16 -> L17 -> L21 -> L20 -> L26 -> L8 -> L4 -> L27 -> L23 -> L32 -> L22 -> L1 -> L6 -> L13 -> L9 -> L31 -> L14 -> L2 -> L33 -> L29 -> L12 -> L10 -> L35 -> L40 -> L19 -> L28 -> L34 -> L25 -> L3 -> L39 -> L5 -> L30 -> L7 -> L38 -> L18 -> L36
