iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,-4.787690,-4.041277,-4.364864,-4.787690,L3 -> L1 -> L2
2,-4.787690,-4.041277,-4.397241,-4.787690,L3 -> L1 -> L2
3,-4.787690,-4.041277,-4.374138,-4.787690,L3 -> L1 -> L2
4,-4.787690,-4.041277,-4.378240,-4.787690,L3 -> L1 -> L2
5,-4.787690,-4.041277,-4.332581,-4.787690,L3 -> L1 -> L2
6,-4.787690,-4.041277,-4.297866,-4.787690,L3 -> L1 -> L2
7,-4.787690,-4.041277,-4.425121,-4.787690,L3 -> L1 -> L2
8,-4.787690,-4.041277,-4.456696,-4.787690,L3 -> L1 -> L2
9,-4.787690,-4.314669,-4.523388,-4.787690,L3 -> L1 -> L2
10,-4.746671,-4.041277,-4.330136,-4.787690,L2 -> L3 -> L1
11,-4.787690,-4.041277,-4.423077,-4.787690,L3 -> L1 -> L2
12,-4.787690,-4.041277,-4.398878,-4.787690,L3 -> L1 -> L2
13,-4.787690,-4.041277,-4.492386,-4.787690,L3 -> L1 -> L2
14,-4.787690,-4.041277,-4.433045,-4.787690,L3 -> L1 -> L2
15,-4.787690,-4.041277,-4.356226,-4.787690,L3 -> L1 -> L2
16,-4.787690,-4.041277,-4.407757,-4.787690,L3 -> L1 -> L2
17,-4.787690,-4.041277,-4.407222,-4.787690,L3 -> L1 -> L2
18,-4.787690,-4.314669,-4.547052,-4.787690,L3 -> L1 -> L2
19,-4.787690,-4.041277,-4.351996,-4.787690,L3 -> L1 -> L2
20,-4.787690,-4.041277,-4.456296,-4.787690,L3 -> L1 -> L2
21,-4.787690,-4.041277,-4.320555,-4.787690,L3 -> L1 -> L2
22,-4.787690,-4.041277,-4.373590,-4.787690,L3 -> L1 -> L2
23,-4.787690,-4.041277,-4.325198,-4.787690,L3 -> L1 -> L2
24,-4.787690,-4.041277,-4.405305,-4.787690,L3 -> L1 -> L2
25,-4.787690,-4.041277,-4.450957,-4.787690,L3 -> L1 -> L2
26,-4.787690,-4.041277,-4.415534,-4.787690,L3 -> L1 -> L2
27,-4.787690,-4.041277,-4.456168,-4.787690,L3 -> L1 -> L2
28,-4.787690,-4.041277,-4.342556,-4.787690,L3 -> L1 -> L2
29,-4.787690,-4.041277,-4.423478,-4.787690,L3 -> L1 -> L2
30,-4.787690,-4.041277,-4.435096,-4.787690,L3 -> L1 -> L2
31,-4.787690,-4.041277,-4.285292,-4.787690,L3 -> L1 -> L2
32,-4.787690,-4.041277,-4.410510,-4.787690,L3 -> L1 -> L2
33,-4.787690,-4.041277,-4.294325,-4.787690,L3 -> L1 -> L2
34,-4.787690,-4.041277,-4.419950,-4.787690,L3 -> L1 -> L2
35,-4.787690,-4.041277,-4.395190,-4.787690,L3 -> L1 -> L2
36,-4.787690,-4.041277,-4.348836,-4.787690,L3 -> L1 -> L2
37,-4.787690,-4.041277,-4.519713,-4.787690,L3 -> L1 -> L2
38,-4.787690,-4.041277,-4.376182,-4.787690,L3 -> L1 -> L2
39,-4.787690,-4.041277,-4.466271,-4.787690,L3 -> L1 -> L2
40,-4.787690,-4.041277,-4.433045,-4.787690,L3 -> L1 -> L2
41,-4.787690,-4.041277,-4.403508,-4.787690,L3 -> L1 -> L2
42,-4.787690,-4.041277,-4.297318,-4.787690,L3 -> L1 -> L2
43,-4.746671,-4.041277,-4.332722,-4.787690,L2 -> L3 -> L1
44,-4.787690,-4.041277,-4.434555,-4.787690,L3 -> L1 -> L2
45,-4.787690,-4.041277,-4.365659,-4.787690,L3 -> L1 -> L2
46,-4.746671,-4.041277,-4.273266,-4.787690,L2 -> L3 -> L1
47,-4.787690,-4.041277,-4.339977,-4.787690,L3 -> L1 -> L2
48,-4.787690,-4.041277,-4.259055,-4.787690,L3 -> L1 -> L2
49,-4.787690,-4.041277,-4.308930,-4.787690,L3 -> L1 -> L2
50,-4.787690,-4.041277,-4.383571,-4.787690,L3 -> L1 -> L2
51,-4.787690,-4.041277,-4.417191,-4.787690,L3 -> L1 -> L2
