iteration,best_cost,worst_cost,average_cost,global_best_cost,best_tour
1,7.518301,26.776349,16.368457,7.518301,L1 -> L2 -> L3 -> L4 -> L6 -> L7 -> L8 -> L5
2,7.300648,36.560954,17.196416,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
3,7.300648,41.205521,18.350915,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
4,7.300648,41.143661,16.930109,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
5,7.300648,28.450788,17.072778,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
6,7.300648,25.484481,15.643374,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
7,7.300648,28.453345,15.511860,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
8,7.300648,42.254180,17.774983,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
9,7.300648,26.030310,17.257349,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
10,7.300648,34.888026,17.989655,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
11,7.300648,34.928553,17.426247,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
12,7.300648,25.736518,17.473083,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
13,7.300648,33.929478,16.796677,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
14,7.518480,33.929478,16.584980,7.300648,L1 -> L2 -> L3 -> L4 -> L6 -> L8 -> L7 -> L5
15,7.300648,24.634532,16.490889,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
16,10.185698,34.021338,17.458971,7.300648,L2 -> L1 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
17,7.300648,24.633645,14.181220,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
18,7.300648,28.025436,13.961218,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
19,7.300648,36.488672,16.003593,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
20,7.300648,30.945354,16.304671,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
21,7.300648,35.770534,15.746109,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
22,7.300648,41.205521,17.087655,7.300648,L1 -> L2 -> L3 -> L4 -> L5 -> L6 -> L7 -> L8
